date,kpi,tier,actual_value,rolling_mean,z_score,stl_residual_z,wow_change,mom_change,direction,deviation_pct,flag_a1,flag_a2,flag_a3,method_a_flag,anomaly_flag,anomaly_kpi,anomaly_event
2024-08-12,n_orders,1,222.0,213.7143,0.9028,0.0429,0.1045,-0.0593,UP,3.88,False,False,False,False,0,,
2024-08-13,n_orders,1,218.0,216.0,0.2619,0.3093,0.0792,-0.0603,UP,0.93,False,False,False,False,0,,
2024-08-14,n_orders,1,220.0,217.5714,0.3436,-0.1325,0.0526,-0.0558,UP,1.12,False,False,False,False,0,,
2024-08-15,n_orders,1,223.0,220.0,0.5922,0.3143,0.0825,-0.0511,UP,1.36,False,False,False,False,0,,
2024-08-16,n_orders,1,223.0,221.8571,0.4491,-0.3979,0.0619,-0.0591,UP,0.52,False,False,False,False,0,,
2024-08-17,n_orders,1,225.0,222.4286,0.9316,-0.4293,0.0181,-0.0702,UP,1.16,False,False,False,False,0,,
2024-08-18,n_orders,1,227.0,222.5714,1.4801,1.2307,0.0044,-0.062,UP,1.99,False,False,False,False,0,,
2024-08-19,n_orders,1,228.0,223.4286,1.2702,0.1524,0.027,-0.0256,UP,2.05,False,False,False,False,0,,
2024-08-20,n_orders,1,370.0,245.1429,2.2651,5.0068,0.6972,0.5812,UP,50.93,False,True,True,True,1,sales_volume,back_to_school_surge
2024-08-21,n_orders,1,232.0,246.8571,-0.2732,0.2439,0.0545,0.0043,DOWN,-6.02,False,False,False,False,0,,
2024-08-22,n_orders,1,233.0,248.2857,-0.2842,0.3417,0.0448,-0.0372,DOWN,-6.16,False,False,False,False,0,,
2024-08-23,n_orders,1,227.0,248.8571,-0.4086,-0.0248,0.0179,-0.0542,DOWN,-8.78,False,False,False,False,0,,
2024-08-24,n_orders,1,220.0,248.1429,-0.5221,-0.1086,-0.0222,-0.0351,DOWN,-11.34,False,False,False,False,0,,
2024-08-25,n_orders,1,205.0,245.0,-0.715,-0.2912,-0.0969,-0.0889,DOWN,-16.33,False,False,False,False,0,,
2024-08-26,n_orders,1,211.0,242.5714,-0.5524,-0.2292,-0.0746,-0.058,DOWN,-13.02,False,False,False,False,0,,
2024-08-27,n_orders,1,198.0,218.0,-1.4612,-0.2758,-0.4649,-0.0748,DOWN,-9.17,False,False,False,False,0,,
2024-08-28,n_orders,1,201.0,213.5714,-0.9371,-0.1786,-0.1336,-0.0864,DOWN,-5.89,False,False,False,False,0,,
2024-08-29,n_orders,1,195.0,208.1429,-1.1102,-0.2583,-0.1631,-0.0714,DOWN,-6.31,False,False,False,False,0,,
2024-08-30,n_orders,1,186.0,202.2857,-1.471,-0.7774,-0.1806,-0.1014,DOWN,-8.05,False,False,False,False,0,,
2024-08-31,n_orders,1,188.0,197.7143,-1.0867,-0.4786,-0.1455,-0.1048,DOWN,-4.91,False,False,False,False,0,,
2024-09-01,n_orders,1,183.0,194.5714,-1.1834,-0.3942,-0.1073,-0.0941,DOWN,-5.95,False,False,False,False,0,,
2024-09-02,n_orders,1,182.0,190.4286,-1.1169,-0.625,-0.1374,-0.0714,DOWN,-4.43,False,False,False,False,0,,
2024-09-03,n_orders,1,188.0,189.0,-0.1474,-0.1703,-0.0505,-0.0647,DOWN,-0.53,False,False,False,False,1,conversion_rate,email_campaign_spike
2024-09-04,n_orders,1,188.0,187.1429,0.2012,-0.2932,-0.0647,-0.0647,UP,0.46,False,False,False,False,0,,
2024-09-05,n_orders,1,190.0,186.4286,1.2165,-0.1927,-0.0256,-0.0594,UP,1.92,False,False,False,False,0,,
2024-09-06,n_orders,1,199.0,188.2857,1.9273,-0.2034,0.0699,-0.0478,UP,5.69,False,False,False,False,0,,
2024-09-07,n_orders,1,194.0,189.1429,0.8155,-0.1331,0.0319,-0.0583,UP,2.57,False,False,False,False,0,,
2024-09-08,n_orders,1,192.0,190.4286,0.2937,-0.072,0.0492,-0.0857,UP,0.83,False,False,False,False,0,,
2024-09-09,n_orders,1,194.0,192.1429,0.4721,-0.1802,0.0659,-0.1222,UP,0.97,False,False,False,False,0,,
2024-09-10,n_orders,1,186.0,191.8571,-1.3505,-0.362,-0.0106,-0.177,DOWN,-3.05,False,False,False,False,0,,
2024-09-11,n_orders,1,194.0,192.7143,0.3191,-0.1915,0.0319,-0.1261,UP,0.67,False,False,False,False,0,,
2024-09-12,n_orders,1,185.0,192.0,-1.419,-0.4676,-0.0263,-0.1514,DOWN,-3.65,False,False,False,False,0,,
2024-09-13,n_orders,1,183.0,189.7143,-1.383,-0.6953,-0.0804,-0.1682,DOWN,-3.54,False,False,False,False,0,,
2024-09-14,n_orders,1,193.0,189.5714,0.7263,-0.1958,-0.0052,-0.1345,UP,1.81,False,False,False,False,0,,
2024-09-15,n_orders,1,195.0,190.0,0.9806,-0.1327,0.0156,-0.1256,UP,2.63,False,False,False,False,0,,
2024-09-16,n_orders,1,198.0,190.5714,1.2812,-0.1462,0.0206,-0.12,UP,3.9,False,False,False,False,0,,
2024-09-17,n_orders,1,205.0,193.2857,1.5621,0.9868,0.1022,-0.0969,UP,6.06,False,False,False,False,0,,
2024-09-18,n_orders,1,205.0,194.8571,1.1624,0.907,0.0567,-0.1009,UP,5.21,False,False,False,False,0,,
2024-09-19,n_orders,1,202.0,197.2857,0.6008,0.7733,0.0919,-0.4541,UP,2.39,False,False,False,False,0,,
2024-09-20,n_orders,1,201.0,199.8571,0.2429,0.5728,0.0984,-0.1336,UP,0.57,False,False,False,False,0,,
2024-09-21,n_orders,1,196.0,200.2857,-1.0528,0.4377,0.0155,-0.1588,DOWN,-2.14,False,False,False,False,0,,
2024-09-22,n_orders,1,194.0,200.1429,-1.4291,0.0958,-0.0051,-0.1454,DOWN,-3.07,False,False,False,False,0,,
2024-09-23,n_orders,1,194.0,199.5714,-1.1464,0.1713,-0.0202,-0.1182,DOWN,-2.79,False,False,False,False,0,,
2024-09-24,n_orders,1,196.0,198.2857,-0.5257,0.4556,-0.0439,-0.0439,DOWN,-1.15,False,False,False,False,0,,
2024-09-25,n_orders,1,193.0,196.5714,-1.0054,0.347,-0.0585,-0.0853,DOWN,-1.82,False,False,False,False,0,,
2024-09-26,n_orders,1,194.0,195.4286,-0.5293,0.9156,-0.0396,-0.0202,DOWN,-0.73,False,False,False,False,0,,
2024-09-27,n_orders,1,187.0,193.4286,-2.1096,0.0161,-0.0697,-0.0697,DOWN,-3.32,False,False,False,False,0,,
2024-09-28,n_orders,1,184.0,191.7143,-1.7438,-0.4856,-0.0612,-0.0564,DOWN,-4.02,False,False,False,False,0,,
2024-09-29,n_orders,1,188.0,190.8571,-0.6366,0.0843,-0.0309,0.0108,DOWN,-1.5,False,False,False,False,0,,
2024-09-30,n_orders,1,187.0,189.8571,-0.6419,-0.3358,-0.0361,-0.0053,DOWN,-1.5,False,False,False,False,0,,
2024-10-01,n_orders,1,189.0,188.8571,0.0404,0.0971,-0.0357,0.0328,UP,0.08,False,False,False,False,0,,
2024-10-02,n_orders,1,186.0,187.8571,-0.593,-0.5273,-0.0363,0.022,DOWN,-0.99,False,False,False,False,0,,
2024-10-03,n_orders,1,184.0,186.4286,-1.2766,-0.6395,-0.0515,-0.0213,DOWN,-1.3,False,False,False,False,0,,
2024-10-04,n_orders,1,185.0,186.1429,-0.5855,-0.7625,-0.0107,-0.016,DOWN,-0.61,False,False,False,False,0,,
2024-10-05,n_orders,1,196.0,187.8571,2.0479,1.0796,0.0652,0.0316,UP,4.33,False,False,False,False,0,,
2024-10-06,n_orders,1,199.0,189.4286,1.6508,0.8709,0.0585,0.0,UP,5.05,False,False,False,False,0,,
2024-10-07,n_orders,1,202.0,191.5714,1.4242,1.2296,0.0802,0.0412,UP,5.44,False,False,False,False,0,,
2024-10-08,n_orders,1,206.0,194.0,1.3389,2.1536,0.0899,0.0729,UP,6.19,False,False,False,False,0,,
2024-10-09,n_orders,1,198.0,195.7143,0.2754,0.4115,0.0645,0.0206,UP,1.17,False,False,False,False,0,,
2024-10-10,n_orders,1,190.0,196.5714,-0.9236,-0.5034,0.0326,0.0215,DOWN,-3.34,False,False,False,False,0,,
2024-10-11,n_orders,1,195.0,198.0,-0.5846,0.1066,0.0541,0.0052,DOWN,-1.52,False,False,False,False,0,,
2024-10-12,n_orders,1,196.0,198.0,-0.3897,0.0827,0.0,0.0595,DOWN,-1.01,False,False,False,False,0,,
2024-10-13,n_orders,1,197.0,197.7143,-0.1394,-0.4539,-0.0101,0.0765,DOWN,-0.36,False,False,False,False,0,,
2024-10-14,n_orders,1,198.0,197.1429,0.1795,-0.4028,-0.0198,0.0259,UP,0.43,False,False,False,False,1,discount_rate,coupon_abuse
2024-10-15,n_orders,1,192.0,195.1429,-1.021,-1.0085,-0.068,-0.0154,DOWN,-1.61,False,False,False,False,0,,
2024-10-16,n_orders,1,185.0,193.2857,-1.7979,-2.7635,-0.0657,-0.0657,DOWN,-4.29,False,True,False,True,0,,
2024-10-17,n_orders,1,192.0,193.5714,-0.3548,0.4183,0.0105,-0.0634,DOWN,-0.81,False,False,False,False,0,,
2024-10-18,n_orders,1,196.0,193.7143,0.5081,0.7339,0.0051,-0.0439,UP,1.18,False,False,False,False,0,,
2024-10-19,n_orders,1,193.0,193.2857,-0.0651,-0.1427,-0.0153,-0.0446,DOWN,-0.15,False,False,False,False,0,,
2024-10-20,n_orders,1,204.0,194.2857,1.6443,1.9794,0.0355,0.0149,UP,5.0,False,False,False,False,0,,
2024-10-21,n_orders,1,197.0,194.1429,0.4914,-0.3996,-0.0051,0.0051,UP,1.47,False,False,False,False,0,,
2024-10-22,n_orders,1,194.0,194.4286,-0.0747,-0.2715,0.0104,0.0,DOWN,-0.22,False,False,False,False,0,,
2024-10-23,n_orders,1,195.0,195.8571,-0.2156,0.1988,0.0541,0.0052,DOWN,-0.44,False,False,False,False,0,,
2024-10-24,n_orders,1,191.0,195.7143,-1.1355,0.1055,-0.0052,-0.0255,DOWN,-2.41,False,False,False,False,0,,
2024-10-25,n_orders,1,192.0,195.1429,-0.7183,0.0368,-0.0204,-0.0052,DOWN,-1.61,False,False,False,False,0,,
2024-10-26,n_orders,1,189.0,194.5714,-1.1306,-0.6597,-0.0207,-0.0258,DOWN,-2.86,False,False,False,False,0,,
2024-10-27,n_orders,1,190.0,192.5714,-0.8933,-0.6607,-0.0686,0.016,DOWN,-1.34,False,False,False,False,0,,
2024-10-28,n_orders,1,201.0,193.1429,1.9357,1.2742,0.0203,0.0924,UP,4.07,False,False,False,False,0,,
2024-10-29,n_orders,1,199.0,193.8571,1.1098,0.8808,0.0258,0.0585,UP,2.65,False,False,False,False,0,,
2024-10-30,n_orders,1,192.0,193.4286,-0.3072,-0.2389,-0.0154,0.0267,DOWN,-0.74,False,False,False,False,0,,
2024-10-31,n_orders,1,187.0,192.8571,-1.1242,-1.0988,-0.0209,-0.0106,DOWN,-3.04,False,False,False,False,0,,
2024-11-01,n_orders,1,187.0,192.1429,-0.9071,-0.9088,-0.026,0.0054,DOWN,-2.68,False,False,False,False,0,,
2024-11-02,n_orders,1,193.0,192.7143,0.052,0.7761,0.0212,0.0489,UP,0.15,False,False,False,False,0,,
2024-11-03,n_orders,1,190.0,192.7143,-0.4936,-0.0322,0.0,0.027,DOWN,-1.41,False,False,False,False,0,,
2024-11-04,n_orders,1,191.0,191.2857,-0.0695,-1.178,-0.0498,-0.0255,DOWN,-0.15,False,False,False,False,0,,
2024-11-05,n_orders,1,197.0,191.0,1.7085,0.1905,-0.0101,-0.0101,UP,3.14,False,False,False,False,1,sessions,bot_traffic_surge
2024-11-06,n_orders,1,192.0,191.0,0.2847,-0.683,0.0,-0.0495,UP,0.52,False,False,False,False,0,,
2024-11-07,n_orders,1,199.0,192.7143,1.5288,1.5496,0.0642,-0.034,UP,3.26,False,False,False,False,0,,
2024-11-08,n_orders,1,193.0,193.5714,-0.1754,0.0732,0.0321,-0.0253,DOWN,-0.3,False,False,False,False,0,,
2024-11-09,n_orders,1,192.0,193.4286,-0.4317,-0.1442,-0.0052,0.0105,DOWN,-0.74,False,False,False,False,0,,
2024-11-10,n_orders,1,193.0,193.8571,-0.2888,0.1053,0.0158,-0.0103,DOWN,-0.44,False,False,False,False,0,,
2024-11-11,n_orders,1,200.0,195.1429,1.4134,0.4556,0.0471,0.0204,UP,2.49,False,False,False,False,0,,
2024-11-12,n_orders,1,199.0,195.4286,0.9678,-0.3091,0.0102,0.0102,UP,1.83,False,False,False,False,0,,
2024-11-13,n_orders,1,201.0,196.7143,1.1101,0.256,0.0469,0.0152,UP,2.18,False,False,False,False,0,,
2024-11-14,n_orders,1,198.0,196.5714,0.378,0.232,-0.005,0.0312,UP,0.73,False,False,False,False,0,,
2024-11-15,n_orders,1,198.0,197.2857,0.207,0.545,0.0259,0.0703,UP,0.36,False,False,False,False,0,,
2024-11-16,n_orders,1,190.0,197.0,-1.75,-1.8485,-0.0104,-0.0104,DOWN,-3.55,False,False,False,False,0,,
2024-11-17,n_orders,1,190.0,196.5714,-1.4243,-1.8556,-0.0155,-0.0306,DOWN,-3.34,False,False,False,False,0,,
2024-11-18,n_orders,1,202.0,196.8571,1.0467,0.8991,0.01,0.0466,UP,2.61,False,False,False,False,0,,
2024-11-19,n_orders,1,203.0,197.4286,1.0295,-0.2102,0.0201,-0.0049,UP,2.82,False,False,False,False,0,,
2024-11-20,n_orders,1,192.0,196.1429,-0.7546,-3.4055,-0.0448,-0.0254,DOWN,-2.11,False,True,False,True,0,,
2024-11-21,n_orders,1,197.0,196.0,0.1836,-1.261,-0.0051,0.0155,UP,0.51,False,False,False,False,0,,
2024-11-22,n_orders,1,203.0,196.7143,1.0394,0.3555,0.0253,0.041,UP,3.2,False,False,False,False,0,,
2024-11-23,n_orders,1,207.0,199.1429,1.2453,0.4605,0.0895,0.0838,UP,3.95,False,False,False,False,0,,
2024-11-24,n_orders,1,210.0,202.0,1.3333,1.2332,0.1053,0.0938,UP,3.96,False,False,False,False,0,,
2024-11-25,n_orders,1,206.0,202.5714,0.5541,-0.3106,0.0198,0.0899,UP,1.69,False,False,False,False,0,,
2024-11-26,n_orders,1,215.0,204.2857,1.3767,0.4978,0.0591,0.1316,UP,5.24,False,False,False,False,0,,
2024-11-27,n_orders,1,219.0,208.1429,1.4755,0.9048,0.1406,0.0896,UP,5.22,False,False,False,False,0,,
2024-11-28,n_orders,1,213.0,210.4286,0.4597,0.8567,0.0812,0.0704,UP,1.22,False,False,False,False,0,,
2024-11-29,n_orders,1,310.0,225.7143,2.2511,5.001,0.5271,0.6146,UP,37.34,False,True,True,True,1,revenue,black_friday_spike
2024-11-30,n_orders,1,211.0,226.2857,-0.4116,-0.1187,0.0193,0.1283,DOWN,-6.76,False,False,False,False,0,,
2024-12-01,n_orders,1,219.0,227.5714,-0.234,0.5132,0.0429,0.1711,DOWN,-3.77,False,False,False,False,0,,
2024-12-02,n_orders,1,268.0,236.4286,0.8305,2.5714,0.301,0.3886,UP,13.35,False,True,True,True,1,revenue,cyber_monday_halo
2024-12-03,n_orders,1,210.0,235.7143,-0.6674,-0.0493,-0.0233,0.1053,DOWN,-10.91,False,False,False,False,0,,
2024-12-04,n_orders,1,204.0,233.5714,-0.7392,-0.3226,-0.0685,0.0681,DOWN,-12.66,False,False,False,False,0,,
2024-12-05,n_orders,1,198.0,231.4286,-0.8025,-0.318,-0.0704,0.0051,DOWN,-14.44,False,False,False,False,0,,
2024-12-06,n_orders,1,190.0,214.2857,-0.9529,-0.471,-0.3871,-0.0104,DOWN,-11.33,False,False,False,False,0,,
2024-12-07,n_orders,1,186.0,210.7143,-0.8928,-0.87,-0.1185,-0.0653,DOWN,-11.73,False,False,False,False,0,,
2024-12-08,n_orders,1,191.0,206.7143,-0.5553,-0.4344,-0.1279,-0.0104,DOWN,-7.6,False,False,False,False,0,,
2024-12-09,n_orders,1,192.0,195.8571,-0.45,-0.2665,-0.2836,0.0,DOWN,-1.97,False,False,False,False,0,,
2024-12-10,n_orders,1,194.0,193.5714,0.0728,-0.3454,-0.0762,0.0052,UP,0.22,False,False,False,False,1,new_customers,influencer_campaign
2024-12-11,n_orders,1,200.0,193.0,1.4596,-0.1791,-0.0196,0.0,UP,3.63,False,False,False,False,0,,
2024-12-12,n_orders,1,200.0,193.2857,1.2944,-0.2431,0.0101,0.005,UP,3.47,False,False,False,False,0,,
2024-12-13,n_orders,1,201.0,194.8571,1.0835,-0.1806,0.0579,0.0,UP,3.15,False,False,False,False,0,,
2024-12-14,n_orders,1,208.0,198.0,1.659,-0.2295,0.1183,0.0505,UP,5.05,False,False,False,False,0,,
2024-12-15,n_orders,1,208.0,200.4286,1.229,-0.0428,0.089,0.0505,UP,3.78,False,False,False,False,0,,
2024-12-16,n_orders,1,204.0,202.1429,0.3729,-0.1372,0.0625,0.0737,UP,0.92,False,False,False,False,0,,
2024-12-17,n_orders,1,203.0,203.4286,-0.124,-0.2715,0.0464,0.0684,DOWN,-0.21,False,False,False,False,0,,
2024-12-18,n_orders,1,205.0,204.1429,0.2737,-0.2709,0.025,0.0149,UP,0.42,False,False,False,False,0,,
2024-12-19,n_orders,1,210.0,205.5714,1.3808,-0.1925,0.05,0.0345,UP,2.15,False,False,False,False,0,,
2024-12-20,n_orders,1,212.0,207.1429,1.4773,-0.1224,0.0547,0.1042,UP,2.34,False,False,False,False,0,,
2024-12-21,n_orders,1,214.0,208.0,1.4275,-0.1269,0.0288,0.0863,UP,2.88,False,False,False,False,0,,
2024-12-22,n_orders,1,205.0,207.5714,-0.5907,-0.1986,-0.0144,0.0099,DOWN,-1.24,False,False,False,False,0,,
2024-12-23,n_orders,1,198.0,206.7143,-1.5592,-0.3113,-0.0294,-0.0435,DOWN,-4.22,False,False,False,False,0,,
2024-12-24,n_orders,1,198.0,206.0,-1.2494,-0.2559,-0.0246,-0.0571,DOWN,-3.88,False,False,False,False,0,,
2024-12-25,n_orders,1,190.0,203.8571,-1.5676,-0.5756,-0.0732,-0.0777,DOWN,-6.8,False,False,False,False,0,,
2024-12-26,n_orders,1,199.0,202.2857,-0.3848,-0.2871,-0.0524,-0.0744,DOWN,-1.62,False,False,False,False,0,,
2024-12-27,n_orders,1,202.0,200.8571,0.1544,-0.0081,-0.0472,-0.0776,UP,0.57,False,False,False,False,0,,
2024-12-28,n_orders,1,198.0,198.5714,-0.1239,-0.2504,-0.0748,-0.0704,DOWN,-0.29,False,False,False,False,0,,
2024-12-29,n_orders,1,190.0,196.4286,-1.3934,-0.3402,-0.0732,-0.3871,DOWN,-3.27,False,False,False,False,0,,
2024-12-30,n_orders,1,188.0,195.0,-1.271,-0.2347,-0.0505,-0.109,DOWN,-3.59,False,False,False,False,0,,
2024-12-31,n_orders,1,189.0,193.7143,-0.8218,0.3875,-0.0455,-0.137,DOWN,-2.43,False,False,False,False,0,,
2025-01-01,n_orders,1,191.0,193.8571,-0.5066,0.3191,0.0053,-0.2873,DOWN,-1.47,False,False,False,False,0,,
2025-01-02,n_orders,1,196.0,193.4286,0.4864,0.8266,-0.0151,-0.0667,UP,1.33,False,False,False,False,0,,
2025-01-03,n_orders,1,193.0,192.1429,0.2307,-0.5016,-0.0446,-0.0539,UP,0.45,False,False,False,False,0,,
2025-01-04,n_orders,1,193.0,191.4286,0.5693,-0.6109,-0.0253,-0.0253,UP,0.82,False,False,False,False,0,,
2025-01-05,n_orders,1,188.0,191.1429,-1.0394,-1.2074,-0.0105,-0.0105,DOWN,-1.64,False,False,False,False,0,,
2025-01-06,n_orders,1,190.0,191.4286,-0.5175,0.2742,0.0106,0.0215,DOWN,-0.75,False,False,False,False,0,,
2025-01-07,n_orders,1,188.0,191.2857,-1.1223,-0.3346,-0.0053,-0.0157,DOWN,-1.72,False,False,False,False,0,,
2025-01-08,n_orders,1,195.0,191.8571,0.971,-0.2592,0.0209,0.0156,UP,1.64,False,False,False,False,0,,
2025-01-09,n_orders,1,192.0,191.2857,0.2655,-2.2135,-0.0204,-0.0103,UP,0.37,False,False,False,False,0,,
2025-01-10,n_orders,1,201.0,192.4286,1.8726,-0.4739,0.0415,0.005,UP,4.45,False,False,False,False,0,,
2025-01-11,n_orders,1,203.0,193.8571,1.5002,0.1473,0.0518,0.015,UP,4.72,False,False,False,False,0,,
2025-01-12,n_orders,1,208.0,196.7143,1.5185,2.053,0.1064,0.0348,UP,5.74,False,False,False,False,0,,
2025-01-13,n_orders,1,203.0,198.5714,0.6245,0.7571,0.0684,-0.024,UP,2.23,False,False,False,False,0,,
2025-01-14,n_orders,1,199.0,200.1429,-0.2129,-0.4822,0.0585,-0.0433,DOWN,-0.57,False,False,False,False,0,,
2025-01-15,n_orders,1,212.0,202.5714,1.4734,1.22,0.0872,0.0392,UP,4.65,False,False,False,False,0,,
2025-01-16,n_orders,1,216.0,206.0,1.6082,2.4913,0.125,0.064,UP,4.85,False,False,False,False,0,,
2025-01-17,n_orders,1,214.0,207.8571,0.9577,0.5066,0.0647,0.0439,UP,2.96,False,False,False,False,0,,
2025-01-18,n_orders,1,210.0,208.8571,0.1884,0.4694,0.0345,0.0,UP,0.55,False,False,False,False,0,,
2025-01-19,n_orders,1,207.0,208.7143,-0.2809,-0.0903,-0.0048,-0.0236,DOWN,-0.82,False,False,False,False,0,,
2025-01-20,n_orders,1,202.0,208.5714,-1.0484,-0.206,-0.0049,-0.0561,DOWN,-3.15,False,False,False,False,0,,
2025-01-21,n_orders,1,202.0,209.0,-1.2572,0.2516,0.0151,-0.0146,DOWN,-3.35,False,False,False,False,0,,
2025-01-22,n_orders,1,207.0,208.2857,-0.2364,-0.3198,-0.0236,0.0455,DOWN,-0.62,False,False,False,False,0,,
2025-01-23,n_orders,1,204.0,206.5714,-0.5855,-1.1378,-0.0556,0.0303,DOWN,-1.24,False,False,False,False,0,,
2025-01-24,n_orders,1,195.0,203.8571,-1.8152,-3.8517,-0.0888,0.0263,DOWN,-4.34,False,True,False,True,0,,
2025-01-25,n_orders,1,195.0,201.7143,-1.3365,-2.5784,-0.0714,-0.0201,DOWN,-3.33,False,True,False,True,0,,
2025-01-26,n_orders,1,197.0,200.2857,-0.702,-2.099,-0.0483,-0.0248,DOWN,-1.64,False,False,False,False,0,,
2025-01-27,n_orders,1,206.0,200.8571,0.9995,0.2642,0.0198,0.0404,UP,2.56,False,False,False,False,0,,
2025-01-28,n_orders,1,207.0,201.5714,0.9604,-0.2806,0.0248,0.0895,UP,2.69,False,False,False,False,0,,
2025-01-29,n_orders,1,217.0,203.0,1.7455,1.076,0.0483,0.1543,UP,6.9,False,False,False,False,0,,
2025-01-30,n_orders,1,218.0,205.0,1.32,1.1107,0.0686,0.1534,UP,6.34,False,False,False,False,0,,
2025-01-31,n_orders,1,220.0,208.5714,1.1264,0.7979,0.1282,0.1518,UP,5.48,False,False,False,False,0,,
2025-02-01,n_orders,1,211.0,210.8571,0.0174,-0.2042,0.0821,0.0765,UP,0.07,False,False,False,False,0,,
2025-02-02,n_orders,1,212.0,213.0,-0.1826,-0.1579,0.0761,0.0984,DOWN,-0.47,False,False,False,False,0,,
2025-02-03,n_orders,1,209.0,213.4286,-0.8986,0.2856,0.0146,0.0829,DOWN,-2.07,False,False,False,False,0,,
2025-02-04,n_orders,1,217.0,214.8571,0.5175,0.6723,0.0483,0.1543,UP,1.0,False,False,False,False,0,,
2025-02-05,n_orders,1,207.0,213.4286,-1.3045,-0.7903,-0.0461,0.0895,DOWN,-3.01,False,False,False,False,0,,
2025-02-06,n_orders,1,212.0,212.5714,-0.1269,0.392,-0.0275,0.1277,DOWN,-0.27,False,False,False,False,0,,
2025-02-07,n_orders,1,212.0,211.4286,0.1842,0.057,-0.0364,0.0872,UP,0.27,False,False,False,False,0,,
2025-02-08,n_orders,1,213.0,211.7143,0.4085,0.6316,0.0095,0.1094,UP,0.61,False,False,False,False,0,,
2025-02-09,n_orders,1,213.0,211.8571,0.3588,0.7566,0.0047,0.0597,UP,0.54,False,False,False,False,0,,
2025-02-10,n_orders,1,132.0,200.8571,-2.2573,-4.6724,-0.3684,-0.3498,DOWN,-34.28,False,True,True,True,1,sales_volume,inventory_stockout
2025-02-11,n_orders,1,192.0,197.2857,-0.1777,-0.8243,-0.1152,-0.0769,DOWN,-2.68,False,False,False,False,0,,
2025-02-12,n_orders,1,186.0,194.2857,-0.2793,-0.8998,-0.1014,-0.0837,DOWN,-4.26,False,False,False,False,0,,
2025-02-13,n_orders,1,192.0,191.4286,0.02,-0.0847,-0.0943,-0.0352,UP,0.3,False,False,False,False,0,,
2025-02-14,n_orders,1,193.0,188.7143,0.1575,0.1063,-0.0896,-0.0896,UP,2.27,False,False,False,False,0,,
2025-02-15,n_orders,1,198.0,186.5714,0.4478,0.332,-0.0704,-0.0833,UP,6.13,False,False,False,False,0,,
2025-02-16,n_orders,1,202.0,185.0,0.711,0.5143,-0.0516,-0.0561,UP,9.19,False,False,False,False,0,,
2025-02-17,n_orders,1,210.0,196.1429,1.7485,1.4572,0.5909,0.0,UP,7.06,False,False,False,False,0,,
2025-02-18,n_orders,1,206.0,198.1429,0.9294,0.581,0.0729,-0.0048,UP,3.97,False,False,False,False,0,,
2025-02-19,n_orders,1,203.0,200.5714,0.3663,0.5353,0.0914,0.005,UP,1.21,False,False,False,False,0,,
2025-02-20,n_orders,1,195.0,201.0,-0.9909,0.4072,0.0156,-0.0347,DOWN,-2.99,False,False,False,False,0,,
2025-02-21,n_orders,1,195.0,201.2857,-1.1128,0.3891,0.0104,-0.058,DOWN,-3.12,False,False,False,False,0,,
2025-02-22,n_orders,1,196.0,201.0,-0.8492,0.1569,-0.0101,-0.0392,DOWN,-2.49,False,False,False,False,0,,
2025-02-23,n_orders,1,192.0,199.5714,-1.121,0.0009,-0.0495,-0.0154,DOWN,-3.79,False,False,False,False,0,,
2025-02-24,n_orders,1,185.0,196.0,-1.5877,0.1994,-0.119,-0.0513,DOWN,-5.61,False,False,False,False,0,,
2025-02-25,n_orders,1,189.0,193.5714,-0.8004,-0.0448,-0.0825,-0.0406,DOWN,-2.36,False,False,False,False,0,,
2025-02-26,n_orders,1,190.0,191.7143,-0.4299,0.2006,-0.064,-0.0777,DOWN,-0.89,False,False,False,False,0,,
2025-02-27,n_orders,1,183.0,190.0,-1.4491,0.1956,-0.0615,-0.1159,DOWN,-3.68,False,False,False,False,0,,
2025-02-28,n_orders,1,180.0,187.8571,-1.4233,-0.0449,-0.0769,-0.1705,DOWN,-4.18,False,False,False,False,0,,
2025-03-01,n_orders,1,191.0,187.1429,0.8524,0.3036,-0.0255,-0.1239,UP,2.06,False,False,False,False,0,,
2025-03-02,n_orders,1,188.0,186.5714,0.354,0.1154,-0.0208,-0.1455,UP,0.77,False,False,False,False,0,,
2025-03-03,n_orders,1,185.0,186.5714,-0.3894,0.0945,0.0,-0.1232,DOWN,-0.84,False,False,False,False,0,,
2025-03-04,n_orders,1,188.0,186.4286,0.3976,-0.0393,-0.0053,-0.1132,UP,0.84,False,False,False,False,0,,
2025-03-05,n_orders,1,187.0,186.0,0.2739,-0.0255,-0.0158,-0.1053,UP,0.54,False,False,False,False,0,,
2025-03-06,n_orders,1,188.0,186.7143,0.3726,0.1414,0.0273,-0.1336,UP,0.69,False,False,False,False,0,,
2025-03-07,n_orders,1,198.0,189.2857,2.0594,0.6381,0.1,-0.0435,UP,4.6,False,False,False,False,0,,
2025-03-08,n_orders,1,202.0,190.8571,1.7302,0.2904,0.0576,-0.0472,UP,5.84,False,False,False,False,0,,
2025-03-09,n_orders,1,204.0,193.1429,1.3699,0.23,0.0851,-0.0377,UP,5.62,False,False,False,False,0,,
2025-03-10,n_orders,1,207.0,196.2857,1.2606,0.3299,0.1189,-0.0282,UP,5.46,False,False,False,False,0,,
2025-03-11,n_orders,1,210.0,199.4286,1.1774,0.544,0.117,-0.0141,UP,5.3,False,False,False,False,0,,
