date,kpi,tier,actual_value,yhat,yhat_lower,yhat_upper,interval_width_abs,interval_width_pct,deviation_pct,direction,method_c_flag,anomaly_flag,anomaly_event,anomaly_kpi
2025-04-16,total_revenue_usd,1,13011.59,12931.5002,7468.2635,18275.5957,10807.3322,83.57,0.62,NORMAL,False,0,,
2025-04-17,total_revenue_usd,1,13061.97,12973.7807,6698.469,18814.5871,12116.1181,93.39,0.68,NORMAL,False,0,,
2025-04-18,total_revenue_usd,1,12909.8,13795.323,8044.9488,19099.6402,11054.6914,80.13,-6.42,NORMAL,False,0,,
2025-04-19,total_revenue_usd,1,13661.93,13693.4803,7952.5452,19155.7973,11203.2521,81.81,-0.23,NORMAL,False,0,,
2025-04-20,total_revenue_usd,1,13438.81,13516.2553,8216.6824,18744.2689,10527.5865,77.89,-0.57,NORMAL,False,0,,
2025-04-21,total_revenue_usd,1,13390.69,13839.676,8819.2861,19270.8128,10451.5267,75.52,-3.24,NORMAL,False,0,,
2025-04-22,total_revenue_usd,1,11954.65,12065.1263,6427.1393,17591.8871,11164.7478,92.54,-0.92,NORMAL,False,0,,
2025-04-23,total_revenue_usd,1,10847.18,10753.6661,5440.0665,16421.0474,10980.981,102.11,0.87,NORMAL,False,0,,
2025-04-24,total_revenue_usd,1,11168.4,11132.0693,5398.2188,16188.9129,10790.6941,96.93,0.33,NORMAL,False,0,,
2025-04-25,total_revenue_usd,1,10935.01,11808.9008,6466.9367,17125.0948,10658.1581,90.26,-7.4,NORMAL,False,0,,
2025-04-26,total_revenue_usd,1,11388.14,11364.5821,5938.4299,16895.1564,10956.7265,96.41,0.21,NORMAL,False,0,,
2025-04-27,total_revenue_usd,1,10550.39,10416.7313,4932.9779,15818.2125,10885.2346,104.5,1.28,NORMAL,False,0,,
2025-04-28,total_revenue_usd,1,10097.32,10247.4596,4998.5844,15657.5929,10659.0085,104.02,-1.47,NORMAL,False,0,,
2025-04-29,total_revenue_usd,1,10859.54,10797.6311,5352.8882,16291.5161,10938.6279,101.31,0.57,NORMAL,False,0,,
2025-04-30,total_revenue_usd,1,11197.35,11116.6946,5614.6632,16332.6606,10717.9974,96.41,0.73,NORMAL,False,0,,
2025-05-01,total_revenue_usd,1,11612.12,11542.8295,5689.827,16624.5965,10934.7695,94.73,0.6,NORMAL,False,0,,
2025-05-02,total_revenue_usd,1,11940.64,12882.857,7599.1231,18567.1153,10967.9922,85.14,-7.31,NORMAL,False,0,,
2025-05-03,total_revenue_usd,1,12631.82,12662.7769,7322.9116,18409.2224,11086.3108,87.55,-0.24,NORMAL,False,0,,
2025-05-04,total_revenue_usd,1,12787.5,12795.9275,7632.9644,18159.459,10526.4946,82.26,-0.07,NORMAL,False,0,,
2025-05-05,total_revenue_usd,1,12699.35,13039.1031,7898.3393,18783.4047,10885.0654,83.48,-2.61,NORMAL,False,0,,
2025-05-06,total_revenue_usd,1,12210.05,12175.9415,6520.2333,17702.2332,11181.9999,91.84,0.28,NORMAL,False,0,,
2025-05-07,total_revenue_usd,1,12204.74,12105.3794,7032.827,17636.076,10603.249,87.59,0.82,NORMAL,False,0,,
2025-05-08,total_revenue_usd,1,11885.95,11705.9047,6341.9967,17080.4057,10738.4089,91.73,1.54,NORMAL,False,0,,
2025-05-09,total_revenue_usd,1,12447.2,13249.6154,7964.0561,18964.9556,11000.8995,83.03,-6.06,NORMAL,False,0,,
2025-05-10,total_revenue_usd,1,11846.98,11632.2633,6095.3645,16885.4877,10790.1232,92.76,1.85,NORMAL,False,0,,
2025-05-11,total_revenue_usd,1,11739.01,11442.7148,5617.7362,16839.9239,11222.1877,98.07,2.59,NORMAL,False,0,,
2025-05-12,total_revenue_usd,1,11967.38,12091.899,6888.001,17597.9055,10709.9045,88.57,-1.03,NORMAL,False,0,,
2025-05-13,total_revenue_usd,1,11062.74,10798.774,5493.9996,16146.2358,10652.2362,98.64,2.44,NORMAL,False,0,,
2025-05-14,total_revenue_usd,1,10794.69,10351.5916,4866.6976,15751.1652,10884.4676,105.15,4.28,NORMAL,False,0,,
2025-05-15,total_revenue_usd,1,11174.69,10798.5678,5149.6532,16568.1828,11418.5295,105.74,3.48,NORMAL,False,0,,
2025-05-16,total_revenue_usd,1,10493.28,10997.8723,5850.8777,16033.7643,10182.8867,92.59,-4.59,NORMAL,False,0,,
2025-05-17,total_revenue_usd,1,10209.77,9729.6824,3705.2854,14720.7765,11015.4911,113.22,4.93,NORMAL,False,0,,
2025-05-18,total_revenue_usd,1,10192.56,9728.1996,4303.5265,14942.2301,10638.7036,109.36,4.77,NORMAL,False,0,,
2025-05-19,total_revenue_usd,1,10092.97,10050.3568,4245.5435,15636.9932,11391.4497,113.34,0.42,NORMAL,False,0,,
2025-05-20,total_revenue_usd,1,9798.83,9413.1242,4362.7725,14712.5878,10349.8153,109.95,4.1,NORMAL,False,0,,
2025-05-21,total_revenue_usd,1,9865.28,9474.4431,4047.3978,14990.4026,10943.0048,115.5,4.13,NORMAL,False,0,,
2025-05-22,total_revenue_usd,1,9502.15,9044.205,3497.0522,14559.3569,11062.3047,122.31,5.06,NORMAL,False,0,,
2025-05-23,total_revenue_usd,1,10056.23,10718.7475,5399.5671,16474.9551,11075.388,103.33,-6.18,NORMAL,False,0,,
2025-05-24,total_revenue_usd,1,9786.15,9454.7284,4123.4303,14725.5446,10602.1143,112.14,3.51,NORMAL,False,0,,
2025-05-25,total_revenue_usd,1,9583.38,9282.9956,3953.8269,14408.0097,10454.1828,112.62,3.24,NORMAL,False,0,,
2025-05-26,total_revenue_usd,1,10411.67,10676.7744,5050.0478,15826.6566,10776.6088,100.94,-2.48,NORMAL,False,0,,
2025-05-27,total_revenue_usd,1,10359.78,10340.6011,5060.83,15601.286,10540.456,101.93,0.19,NORMAL,False,0,,
2025-05-28,total_revenue_usd,1,10784.23,10758.7059,5130.6143,16705.2563,11574.642,107.58,0.24,NORMAL,False,0,,
2025-05-29,total_revenue_usd,1,10353.67,10265.2226,4495.7687,15660.7129,11164.9442,108.76,0.86,NORMAL,False,0,,
2025-05-30,total_revenue_usd,1,10264.71,11127.5479,5518.6168,16189.5874,10670.9706,95.9,-7.75,NORMAL,False,0,,
2025-05-31,total_revenue_usd,1,9941.11,9747.0866,4297.7611,15077.3379,10779.5768,110.59,1.99,NORMAL,False,0,,
2025-06-01,total_revenue_usd,1,9461.08,9151.0327,3795.6693,14507.135,10711.4657,117.05,3.39,NORMAL,False,0,,
2025-06-02,total_revenue_usd,1,9601.62,9700.2673,4048.3934,15162.5781,11114.1847,114.58,-1.02,NORMAL,False,0,,
2025-06-03,total_revenue_usd,1,9655.27,9428.688,4168.4549,14734.2803,10565.8254,112.06,2.4,NORMAL,False,0,,
2025-06-04,total_revenue_usd,1,9748.23,9448.3192,3955.8461,14674.7196,10718.8735,113.45,3.17,NORMAL,False,0,,
2025-06-05,total_revenue_usd,1,10511.75,10314.5118,4875.1056,15778.553,10903.4474,105.71,1.91,NORMAL,False,0,,
2025-06-06,total_revenue_usd,1,10163.89,10848.9581,5738.0258,16097.8638,10359.838,95.49,-6.31,NORMAL,False,0,,
2025-06-07,total_revenue_usd,1,10135.54,9815.0423,4197.2942,15255.2146,11057.9204,112.66,3.27,NORMAL,False,0,,
2025-06-08,total_revenue_usd,1,11152.36,10961.1663,5318.1851,16593.9502,11275.7651,102.87,1.74,NORMAL,False,0,,
2025-06-09,total_revenue_usd,1,12124.33,12334.4175,6947.6228,18052.6625,11105.0397,90.03,-1.7,NORMAL,False,0,,
2025-06-10,total_revenue_usd,1,12279.27,12185.6834,6743.7359,18044.2127,11300.4768,92.74,0.77,NORMAL,False,0,,
2025-06-11,total_revenue_usd,1,13306.0,13171.7523,7883.3522,18793.0193,10909.6672,82.83,1.02,NORMAL,False,0,,
2025-06-12,total_revenue_usd,1,12510.68,12236.7019,6753.1802,17254.9903,10501.8101,85.82,2.24,NORMAL,False,0,,
2025-06-13,total_revenue_usd,1,12942.26,13611.87,8361.9269,18786.2996,10424.3727,76.58,-4.92,NORMAL,False,0,,
2025-06-14,total_revenue_usd,1,13393.0,13135.7204,7568.9842,18324.3656,10755.3814,81.88,1.96,NORMAL,False,1,fraud_attack,refunds
2025-06-15,total_revenue_usd,1,14086.44,13846.8237,8521.7368,19558.3897,11036.6529,79.71,1.73,NORMAL,False,0,,
2025-06-16,total_revenue_usd,1,13377.13,13498.2905,8121.8813,19018.0794,10896.1981,80.72,-0.9,NORMAL,False,0,,
2025-06-17,total_revenue_usd,1,13140.32,12900.5036,7372.8843,18068.3443,10695.46,82.91,1.86,NORMAL,False,0,,
2025-06-18,total_revenue_usd,1,13193.27,12909.6175,7295.9023,18154.9087,10859.0064,84.12,2.2,NORMAL,False,0,,
2025-06-19,total_revenue_usd,1,12950.42,12676.1004,7197.347,18092.1189,10894.7719,85.95,2.16,NORMAL,False,0,,
2025-06-20,total_revenue_usd,1,12931.66,13561.6945,8004.1773,19000.5841,10996.4068,81.08,-4.65,NORMAL,False,0,,
2025-06-21,total_revenue_usd,1,13807.2,13564.1569,7972.8695,19024.0881,11051.2186,81.47,1.79,NORMAL,False,0,,
2025-06-22,total_revenue_usd,1,13423.52,13172.3775,7940.4396,18765.2501,10824.8105,82.18,1.91,NORMAL,False,0,,
2025-06-23,total_revenue_usd,1,12500.97,12614.0632,7043.2995,18230.0954,11186.7959,88.69,-0.9,NORMAL,False,0,,
2025-06-24,total_revenue_usd,1,12215.8,12049.91,6559.4005,17299.1143,10739.7138,89.13,1.38,NORMAL,False,0,,
2025-06-25,total_revenue_usd,1,11384.83,11150.5463,5573.5429,16947.5953,11374.0525,102.0,2.1,NORMAL,False,0,,
2025-06-26,total_revenue_usd,1,11538.28,11283.5467,5953.6322,16815.8827,10862.2505,96.27,2.26,NORMAL,False,0,,
2025-06-27,total_revenue_usd,1,10591.59,11217.8543,5801.5947,16578.9383,10777.3435,96.07,-5.58,NORMAL,False,0,,
2025-06-28,total_revenue_usd,1,10934.68,10702.1872,5495.8586,16108.9028,10613.0442,99.17,2.17,NORMAL,False,0,,
2025-06-29,total_revenue_usd,1,10085.68,9764.2998,3992.7108,15353.7915,11361.0808,116.35,3.29,NORMAL,False,0,,
2025-06-30,total_revenue_usd,1,9710.33,9704.846,4468.3841,15087.8955,10619.5114,109.42,0.06,NORMAL,False,0,,
2025-07-01,total_revenue_usd,1,9769.05,9500.4693,3739.0763,14778.8071,11039.7308,116.2,2.83,NORMAL,False,0,,
2025-07-02,total_revenue_usd,1,10758.96,10617.0575,5545.0487,16117.091,10572.0423,99.58,1.34,NORMAL,False,0,,
2025-07-03,total_revenue_usd,1,11251.62,11241.6675,5878.7956,16622.2674,10743.4718,95.57,0.09,NORMAL,False,0,,
2025-07-04,total_revenue_usd,1,10379.66,11174.0839,5429.5459,16840.5841,11411.0382,102.12,-7.11,NORMAL,False,0,,
2025-07-05,total_revenue_usd,1,10400.35,10249.606,5337.6267,15474.3863,10136.7596,98.9,1.47,NORMAL,False,0,,
2025-07-06,total_revenue_usd,1,9850.36,9612.3728,3566.7081,14834.726,11268.0179,117.22,2.48,NORMAL,False,0,,
2025-07-07,total_revenue_usd,1,10154.65,10327.227,4861.2468,15538.2305,10676.9837,103.39,-1.67,NORMAL,False,0,,
2025-07-08,total_revenue_usd,1,9519.53,9295.371,3673.3248,14780.9154,11107.5906,119.5,2.41,NORMAL,False,0,,
2025-07-09,total_revenue_usd,1,9457.76,9062.2004,3793.5993,14119.8551,10326.2558,113.95,4.36,NORMAL,False,0,,
2025-07-10,total_revenue_usd,1,10285.87,10095.9493,4781.5807,15348.7017,10567.121,104.67,1.88,NORMAL,False,0,,
2025-07-11,total_revenue_usd,1,10143.81,10786.3247,5042.3979,16143.259,11100.8611,102.92,-5.96,NORMAL,False,0,,
2025-07-12,total_revenue_usd,1,10447.71,10200.4836,4479.5963,15774.5073,11294.911,110.73,2.42,NORMAL,False,0,,
2025-07-13,total_revenue_usd,1,10198.12,9880.1758,4254.2825,15439.382,11185.0995,113.21,3.22,NORMAL,False,0,,
2025-07-14,total_revenue_usd,1,10025.97,9976.412,4097.6487,15560.648,11462.9992,114.9,0.5,NORMAL,False,0,,
2025-07-15,total_revenue_usd,1,10553.3,10268.0607,4609.8169,15665.1567,11055.3398,107.67,2.78,NORMAL,False,0,,
2025-07-16,total_revenue_usd,1,10631.83,10243.9512,4401.6454,16155.9363,11754.2909,114.74,3.79,NORMAL,False,0,,
2025-07-17,total_revenue_usd,1,11071.43,10701.6128,5185.8753,16116.1574,10930.2821,102.14,3.46,NORMAL,False,0,,
2025-07-18,total_revenue_usd,1,11193.91,11781.723,6404.8636,17354.432,10949.5683,92.94,-4.99,NORMAL,False,0,,
2025-07-19,total_revenue_usd,1,10467.24,9894.6785,4374.4695,15667.1742,11292.7047,114.13,5.79,NORMAL,False,0,,
2025-07-20,total_revenue_usd,1,12566.85,12287.3161,6791.5564,17722.2762,10930.7198,88.96,2.27,NORMAL,False,0,,
2025-07-21,total_revenue_usd,1,12943.03,13027.0273,7509.8836,18253.8446,10743.961,82.47,-0.64,NORMAL,False,0,,
2025-07-22,total_revenue_usd,1,12636.32,12406.7269,6851.3164,17835.1043,10983.7879,88.53,1.85,NORMAL,False,0,,
2025-07-23,total_revenue_usd,1,11726.18,11286.5495,6065.4304,16988.0092,10922.5787,96.78,3.9,NORMAL,False,0,,
2025-07-24,total_revenue_usd,1,11784.1,11332.959,5901.2829,16718.6444,10817.3615,95.45,3.98,NORMAL,False,0,,
2025-07-25,total_revenue_usd,1,11594.71,12090.3496,6642.0344,17540.7609,10898.7266,90.14,-4.1,NORMAL,False,0,,
2025-07-26,total_revenue_usd,1,11733.93,11290.5068,5890.7684,16725.9264,10835.158,95.97,3.93,NORMAL,False,0,,
2025-07-27,total_revenue_usd,1,11979.38,11601.4564,6092.0126,17145.372,11053.3594,95.28,3.26,NORMAL,False,0,,
2025-07-28,total_revenue_usd,1,12775.22,12859.9162,7321.4153,18656.9261,11335.5108,88.15,-0.66,NORMAL,False,0,,
2025-07-29,total_revenue_usd,1,13078.46,12939.5628,7582.2275,18421.8787,10839.6512,83.77,1.07,NORMAL,False,0,,
2025-07-30,total_revenue_usd,1,13418.43,13205.0594,7700.4972,18344.8202,10644.323,80.61,1.62,NORMAL,False,0,,
2025-07-31,total_revenue_usd,1,13475.11,13332.9279,7733.5323,18586.5385,10853.0062,81.4,1.07,NORMAL,False,0,,
2025-08-01,total_revenue_usd,1,13393.18,14223.5049,8387.1128,19740.1184,11353.0056,79.82,-5.84,NORMAL,False,0,,
2025-08-02,total_revenue_usd,1,13000.78,12928.4235,7671.6835,18448.9632,10777.2796,83.36,0.56,NORMAL,False,0,,
2025-08-03,total_revenue_usd,1,13679.89,13697.9353,8366.4573,19053.7057,10687.2485,78.02,-0.13,NORMAL,False,0,,
2025-08-04,total_revenue_usd,1,14091.53,14510.3542,9089.2022,19876.146,10786.9438,74.34,-2.89,NORMAL,False,0,,
2025-08-05,total_revenue_usd,1,13561.86,13744.6792,8259.2221,19284.4694,11025.2473,80.21,-1.33,NORMAL,False,0,,
2025-08-06,total_revenue_usd,1,13043.73,13107.8725,7882.7564,18650.1405,10767.3842,82.14,-0.49,NORMAL,False,0,,
2025-08-07,total_revenue_usd,1,12813.29,12901.509,7786.8192,18267.882,10481.0628,81.24,-0.68,NORMAL,False,0,,
2025-08-08,total_revenue_usd,1,13935.96,15047.8998,9776.95,20344.0229,10567.0729,70.22,-7.39,NORMAL,False,0,,
2025-08-09,total_revenue_usd,1,13703.83,13857.3933,8590.2602,19329.8764,10739.6162,77.5,-1.11,NORMAL,False,0,,
2025-08-10,total_revenue_usd,1,14512.45,14745.187,9107.8459,20463.3691,11355.5232,77.01,-1.58,NORMAL,False,0,,
2025-08-11,total_revenue_usd,1,14120.06,14702.7622,9223.2429,19771.9859,10548.743,71.75,-3.96,NORMAL,False,0,,
2025-08-12,total_revenue_usd,1,13866.71,14137.0604,8542.0614,19538.9057,10996.8443,77.79,-1.91,NORMAL,False,0,,
2025-08-13,total_revenue_usd,1,12616.86,12718.2751,7604.0679,18085.471,10481.4031,82.41,-0.8,NORMAL,False,0,,
2025-08-14,total_revenue_usd,1,12209.98,12263.8775,6779.7237,17867.3952,11087.6716,90.41,-0.44,NORMAL,False,0,,
2025-08-15,total_revenue_usd,1,12057.69,13066.8556,7603.3227,18536.6972,10933.3745,83.67,-7.72,NORMAL,False,0,,
2025-08-16,total_revenue_usd,1,12288.87,12360.9483,6919.8882,18223.4841,11303.5959,91.45,-0.58,NORMAL,False,0,,
2025-08-17,total_revenue_usd,1,13186.23,13306.6893,7882.986,18843.6427,10960.6566,82.37,-0.91,NORMAL,False,0,,
2025-08-18,total_revenue_usd,1,13343.26,13772.2269,8552.7628,19067.5868,10514.824,76.35,-3.11,NORMAL,False,0,,
2025-08-19,total_revenue_usd,1,13764.55,13931.7999,8846.0637,19670.7489,10824.6852,77.7,-1.2,NORMAL,False,0,,
2025-08-20,total_revenue_usd,1,13839.74,13876.8888,8237.4385,19320.0162,11082.5777,79.86,-0.27,NORMAL,False,0,,
2025-08-21,total_revenue_usd,1,14059.27,14059.236,8440.5929,19725.6004,11285.0076,80.27,0.0,NORMAL,False,0,,
2025-08-22,total_revenue_usd,1,13509.96,14429.382,9113.9659,19494.1704,10380.2045,71.94,-6.37,NORMAL,False,0,,
2025-08-23,total_revenue_usd,1,13636.4,13598.3339,8223.3495,18962.4107,10739.0611,78.97,0.28,NORMAL,False,0,,
2025-08-24,total_revenue_usd,1,13243.35,13175.79,7502.8013,18796.0157,11293.2144,85.71,0.51,NORMAL,False,0,,
2025-08-25,total_revenue_usd,1,13388.58,13706.8584,8248.509,19413.2878,11164.7788,81.45,-2.32,NORMAL,False,0,,
2025-08-26,total_revenue_usd,1,12852.39,12838.1393,7758.0031,17821.3245,10063.3213,78.39,0.11,NORMAL,False,0,,
2025-08-27,total_revenue_usd,1,12202.87,12028.3074,6515.7197,17721.5582,11205.8385,93.16,1.45,NORMAL,False,0,,
2025-08-28,total_revenue_usd,1,11233.68,10944.4817,5522.2916,16666.5106,11144.219,101.83,2.64,NORMAL,False,0,,
2025-08-29,total_revenue_usd,1,10463.15,11067.7424,5093.9822,16370.5123,11276.5301,101.89,-5.46,NORMAL,False,0,,
2025-08-30,total_revenue_usd,1,10699.75,10410.9459,5070.0287,15568.3465,10498.3178,100.84,2.77,NORMAL,False,0,,
2025-08-31,total_revenue_usd,1,10899.41,10693.6072,5195.332,16322.1089,11126.7769,104.05,1.92,NORMAL,False,0,,
2025-09-01,total_revenue_usd,1,10578.61,10683.5969,5119.4449,16181.3153,11061.8703,103.54,-0.98,NORMAL,False,0,,
2025-09-02,total_revenue_usd,1,11252.91,11195.0764,5890.9327,16961.9626,11071.0299,98.89,0.52,NORMAL,False,0,,
2025-09-03,total_revenue_usd,1,11199.92,11073.8919,5815.0868,16522.4405,10707.3537,96.69,1.14,NORMAL,False,0,,
2025-09-04,total_revenue_usd,1,11652.44,11661.3064,6576.7075,17242.141,10665.4335,91.46,-0.08,NORMAL,False,0,,
2025-09-05,total_revenue_usd,1,12053.41,13074.9405,7825.8636,18441.4717,10615.6081,81.19,-7.81,NORMAL,False,0,,
2025-09-06,total_revenue_usd,1,11922.11,12048.221,6547.7542,17202.3319,10654.5777,88.43,-1.05,NORMAL,False,0,,
2025-09-07,total_revenue_usd,1,11313.14,11352.1034,5945.6807,16564.9481,10619.2674,93.54,-0.34,NORMAL,False,0,,
2025-09-08,total_revenue_usd,1,10862.36,11255.3554,5536.3686,16776.291,11239.9224,99.86,-3.49,NORMAL,False,0,,
2025-09-09,total_revenue_usd,1,11375.56,11603.9355,6090.5285,17035.6256,10945.0971,94.32,-1.97,NORMAL,False,0,,
2025-09-10,total_revenue_usd,1,11111.44,11217.8278,6114.9591,16677.0238,10562.0646,94.15,-0.95,NORMAL,False,0,,
2025-09-11,total_revenue_usd,1,11586.55,11746.7929,6416.1421,16758.6413,10342.4992,88.05,-1.36,NORMAL,False,0,,
2025-09-12,total_revenue_usd,1,11259.33,12340.7726,7123.3161,17379.4338,10256.1177,83.11,-8.76,NORMAL,False,0,,
2025-09-13,total_revenue_usd,1,10900.63,11000.4603,5368.1593,16407.2017,11039.0424,100.35,-0.91,NORMAL,False,0,,
2025-09-14,total_revenue_usd,1,10037.39,9975.4321,4523.7894,15446.0422,10922.2528,109.49,0.62,NORMAL,False,0,,
2025-09-15,total_revenue_usd,1,10746.82,11193.357,5725.8647,16530.7454,10804.8807,96.53,-3.99,NORMAL,False,0,,
2025-09-16,total_revenue_usd,1,10790.62,10927.242,5516.8546,16463.133,10946.2784,100.17,-1.25,NORMAL,False,0,,
2025-09-17,total_revenue_usd,1,11447.05,11507.1996,5824.9105,16865.0977,11040.1872,95.94,-0.52,NORMAL,False,1,bot_traffic_surge,sessions
2025-09-18,total_revenue_usd,1,11428.26,11446.9961,6101.2359,16918.0434,10816.8075,94.49,-0.16,NORMAL,False,0,,
2025-09-19,total_revenue_usd,1,11784.62,12746.8717,7242.58,18146.4073,10903.8273,85.54,-7.55,NORMAL,False,0,,
2025-09-20,total_revenue_usd,1,11858.84,11875.8841,6277.7371,17804.166,11526.4289,97.06,-0.14,NORMAL,False,0,,
2025-09-21,total_revenue_usd,1,12319.83,12316.0042,6981.0159,17464.5671,10483.5512,85.12,0.03,NORMAL,False,0,,
2025-09-22,total_revenue_usd,1,11691.17,11930.701,6670.7732,16866.0614,10195.2883,85.45,-2.01,NORMAL,False,0,,
2025-09-23,total_revenue_usd,1,11468.77,11287.6127,5761.8773,17079.4245,11317.5472,100.27,1.6,NORMAL,False,0,,
2025-09-24,total_revenue_usd,1,11986.0,11779.7512,6473.3202,17697.5478,11224.2276,95.28,1.75,NORMAL,False,0,,
2025-09-25,total_revenue_usd,1,12249.46,11966.1158,6136.0581,17503.3165,11367.2584,95.0,2.37,NORMAL,False,0,,
2025-09-26,total_revenue_usd,1,11630.74,12196.5614,6901.7464,17349.8367,10448.0903,85.66,-4.64,NORMAL,False,0,,
2025-09-27,total_revenue_usd,1,11362.42,10919.5558,5316.3553,16216.5667,10900.2114,99.82,4.06,NORMAL,False,0,,
2025-09-28,total_revenue_usd,1,11429.72,10996.6612,5060.5957,16692.2368,11631.6412,105.77,3.94,NORMAL,False,0,,
2025-09-29,total_revenue_usd,1,11059.04,10921.5384,5178.2787,16227.5204,11049.2417,101.17,1.26,NORMAL,False,0,,
2025-09-30,total_revenue_usd,1,10903.84,10415.4366,4711.3796,15835.0511,11123.6715,106.8,4.69,NORMAL,False,0,,
2025-10-01,total_revenue_usd,1,10848.27,10242.025,4432.2396,15212.9776,10780.738,105.26,5.92,NORMAL,False,0,,
2025-10-02,total_revenue_usd,1,10429.69,9785.37,3963.9391,15173.6463,11209.7072,114.56,6.58,NORMAL,False,0,,
2025-10-03,total_revenue_usd,1,10884.36,11290.6446,5971.6341,17054.3211,11082.687,98.16,-3.6,NORMAL,False,0,,
2025-10-04,total_revenue_usd,1,10740.43,10271.2218,4970.8163,15588.4793,10617.663,103.37,4.57,NORMAL,False,0,,
2025-10-05,total_revenue_usd,1,10205.73,9709.139,4290.5824,14937.482,10646.8996,109.66,5.11,NORMAL,False,0,,
2025-10-06,total_revenue_usd,1,10559.49,10552.761,5014.7994,16081.6447,11066.8453,104.87,0.06,NORMAL,False,0,,
2025-10-07,total_revenue_usd,1,9989.15,9640.3055,3611.6775,15492.0393,11880.3619,123.24,3.62,NORMAL,False,0,,
2025-10-08,total_revenue_usd,1,10540.25,10265.7641,4722.6296,16157.071,11434.4414,111.38,2.67,NORMAL,False,0,,
2025-10-09,total_revenue_usd,1,10372.58,10098.7289,4599.991,15258.3344,10658.3435,105.54,2.71,NORMAL,False,0,,
2025-10-10,total_revenue_usd,1,9756.23,10371.1605,5052.0637,15484.5411,10432.4774,100.59,-5.93,NORMAL,False,0,,
2025-10-11,total_revenue_usd,1,9399.65,9076.5428,3938.3614,14301.9675,10363.6061,114.18,3.56,NORMAL,False,0,,
2025-10-12,total_revenue_usd,1,9742.43,9610.159,4405.8489,15260.293,10854.444,112.95,1.38,NORMAL,False,0,,
2025-10-13,total_revenue_usd,1,10458.39,10918.5627,5672.3525,16123.4795,10451.1269,95.72,-4.21,NORMAL,False,0,,
2025-10-14,total_revenue_usd,1,10789.65,11037.3388,5210.6841,16503.5629,11292.8788,102.32,-2.24,NORMAL,False,0,,
2025-10-15,total_revenue_usd,1,11110.59,11418.2798,6195.2694,17236.6288,11041.3594,96.7,-2.69,NORMAL,False,0,,
2025-10-16,total_revenue_usd,1,11792.2,12233.3032,6673.0609,17732.1753,11059.1144,90.4,-3.61,NORMAL,False,0,,
2025-10-17,total_revenue_usd,1,11705.79,13092.7183,7523.1302,18365.0296,10841.8994,82.81,-10.59,NORMAL,False,0,,
2025-10-18,total_revenue_usd,1,11910.97,12392.5219,6851.7038,17850.398,10998.6941,88.75,-3.89,NORMAL,False,0,,
2025-10-19,total_revenue_usd,1,12108.38,12603.7686,7152.7059,17734.1323,10581.4264,83.95,-3.93,NORMAL,False,0,,
2025-10-20,total_revenue_usd,1,12040.24,12866.9519,7556.5116,18365.9193,10809.4078,84.01,-6.43,NORMAL,False,0,,
2025-10-21,total_revenue_usd,1,11807.94,12325.3381,6744.9935,17826.1783,11081.1847,89.91,-4.2,NORMAL,False,0,,
2025-10-22,total_revenue_usd,1,11182.47,11436.6502,5832.3421,16504.6854,10672.3433,93.32,-2.22,NORMAL,False,0,,
2025-10-23,total_revenue_usd,1,11374.05,11573.4252,6447.9143,16945.7486,10497.8343,90.71,-1.72,NORMAL,False,0,,
2025-10-24,total_revenue_usd,1,10371.99,11268.5427,5665.4868,16613.6772,10948.1904,97.16,-7.96,NORMAL,False,0,,
2025-10-25,total_revenue_usd,1,10017.19,9811.8864,4144.6447,15383.6752,11239.0305,114.55,2.09,NORMAL,False,0,,
2025-10-26,total_revenue_usd,1,9603.38,9215.6048,3748.7121,14914.1941,11165.482,121.16,4.21,NORMAL,False,0,,
2025-10-27,total_revenue_usd,1,9885.78,9775.64,3951.1849,15086.4558,11135.2708,113.91,1.13,NORMAL,False,0,,
2025-10-28,total_revenue_usd,1,9896.66,9391.9007,3891.9727,14479.3088,10587.336,112.73,5.37,NORMAL,False,0,,
2025-10-29,total_revenue_usd,1,9738.24,8988.6281,3616.9251,15013.307,11396.3819,126.79,8.34,NORMAL,False,0,,
2025-10-30,total_revenue_usd,1,10013.75,9251.2346,3570.9167,14913.1829,11342.2662,122.6,8.24,NORMAL,False,0,,
2025-10-31,total_revenue_usd,1,9528.34,9529.8055,4356.6059,14808.5208,10451.9149,109.68,-0.02,NORMAL,False,0,,
2025-11-01,total_revenue_usd,1,9720.53,8680.0253,3256.4429,13648.2842,10391.8413,119.72,11.99,NORMAL,False,0,,
2025-11-02,total_revenue_usd,1,9212.65,7974.7383,2847.9619,13543.2062,10695.2443,134.11,15.52,NORMAL,False,0,,
2025-11-03,total_revenue_usd,1,9561.63,8716.3002,3234.3125,14044.6552,10810.3428,124.02,9.7,NORMAL,False,0,,
2025-11-04,total_revenue_usd,1,9987.56,8940.1477,3549.8109,14174.7645,10624.9536,118.85,11.72,NORMAL,False,0,,
2025-11-05,total_revenue_usd,1,10369.91,9330.6034,3666.0417,14503.0306,10836.9889,116.14,11.14,NORMAL,False,0,,
2025-11-06,total_revenue_usd,1,9865.85,8735.9119,3015.5785,14010.7276,10995.1491,125.86,12.93,NORMAL,False,0,,
2025-11-07,total_revenue_usd,1,10117.21,10036.5641,4438.4116,15515.4096,11076.9979,110.37,0.8,NORMAL,False,0,,
2025-11-08,total_revenue_usd,1,10211.92,9246.7111,3875.5599,14426.9325,10551.3726,114.11,10.44,NORMAL,False,0,,
