anomaly_id,date,kpi,tier,severity,direction,deviation_pct,z_score,anomaly_flag,anomaly_event,dependency_chain,suspected_driver_kpi,driver_z_score,driver_direction,graph_depth_reached,co_anomalous_kpis,affected_tier1_kpis,traversal_stopped,ci_ran,ci_actual_cum,ci_counterfactual_cum,ci_absolute_effect,ci_relative_effect_pct,ci_lower,ci_upper,ci_effect_significant,ci_confidence,ci_skip_reason,dw_ran,dw_treatment,dw_outcome,dw_ate_coeff,dw_p_value,dw_driver_deviation,dw_estimated_contribution,dw_effect_pct,dw_refutation_passed,dw_confidence,root_cause_confidence,causal_summary,is_externally_driven,external_driver_type,external_driver_detail,actionability_score,actionability_label,escalation_suppressed,suppression_reason,snap_economic_index,snap_marketing_pressure,snap_seasonal_index,snap_consumer_sentiment,rca_narrative
ANO-20240711-ROAS,2024-07-11,avg_roas,1,MEDIUM,UP,96.64,1.2225,0,,avg_roas,avg_roas,1.2225,UP,0,"avg_order_value_usd, return_rate, total_revenue_usd",,no_anomalous_child,False,,,,,,,,,,False,,,,,,,,,,,avg_roas moved UP +96.6% on 2024-07-11; suspected driver: avg_roas.,False,none,,1.0,HIGH,False,,0.23702,0.22409,0.13961,-0.13685,[MEDIUM] avg_roas moved UP +96.6% on 2024-07-11. Root: avg_roas (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240723-ROAS,2024-07-23,avg_roas,1,MEDIUM,DOWN,-88.44,-0.9054,0,,avg_roas,avg_roas,-0.9054,DOWN,0,"avg_order_value_usd, inventory_health",,no_anomalous_child,False,,,,,,,,,,False,,,,,,,,,,,avg_roas moved DOWN -88.4% on 2024-07-23; suspected driver: avg_roas.,False,none,,1.0,HIGH,False,,0.39181,0.10941,0.12539,-0.0161,[MEDIUM] avg_roas moved DOWN -88.4% on 2024-07-23. Root: avg_roas (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240809-ROAS,2024-08-09,avg_roas,1,MEDIUM,UP,265.12,2.1592,0,,avg_roas,avg_roas,2.1592,UP,0,"avg_order_value_usd, sessions, total_revenue_usd",,no_anomalous_child,False,,,,,,,,,,False,,,,,,,,,,,avg_roas moved UP +265.1% on 2024-08-09; suspected driver: avg_roas.,False,none,,1.0,HIGH,False,,0.19721,-0.14634,0.09631,0.11023,[MEDIUM] avg_roas moved UP +265.1% on 2024-08-09. Root: avg_roas (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240814-ROAS,2024-08-14,avg_roas,1,MEDIUM,UP,90.61,1.2479,0,,avg_roas,avg_roas,1.2479,UP,0,,,no_anomalous_child,False,,,,,,,,,,False,,,,,,,,,,,avg_roas moved UP +90.6% on 2024-08-14; suspected driver: avg_roas.,False,none,,1.0,HIGH,False,,0.29882,-0.11964,0.08607,0.1556,[MEDIUM] avg_roas moved UP +90.6% on 2024-08-14. Root: avg_roas (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240817-ROAS,2024-08-17,avg_roas,1,MEDIUM,UP,86.06,1.3182,0,,avg_roas,avg_roas,1.3182,UP,0,"avg_discount_pct, sessions",,no_anomalous_child,False,,,,,,,,,,False,,,,,,,,,,,avg_roas moved UP +86.1% on 2024-08-17; suspected driver: avg_roas.,False,none,,1.0,HIGH,False,,0.21646,0.07634,0.07961,0.07809,[MEDIUM] avg_roas moved UP +86.1% on 2024-08-17. Root: avg_roas (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240820-ROAS,2024-08-20,avg_roas,1,MEDIUM,DOWN,-53.09,-0.641,1,back_to_school_surge,avg_roas,avg_roas,-0.641,DOWN,0,"n_orders, sessions, total_revenue_usd",,no_anomalous_child,False,,,,,,,,,,False,,,,,,,,,,,avg_roas moved DOWN -53.1% on 2024-08-20; suspected driver: avg_roas.,False,none,,1.0,HIGH,False,,0.20739,0.19968,0.07294,0.10939,[MEDIUM] avg_roas moved DOWN -53.1% on 2024-08-20. Root: avg_roas (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240821-ROAS,2024-08-21,avg_roas,1,MEDIUM,UP,22.53,0.2876,0,,avg_roas,avg_roas,0.2876,UP,0,"bounce_rate, inventory_health",,no_anomalous_child,False,,,,,,,,,,False,,,,,,,,,,,avg_roas moved UP +22.5% on 2024-08-21; suspected driver: avg_roas.,False,none,,1.0,HIGH,False,,0.22761,0.19312,0.07067,0.09568,[MEDIUM] avg_roas moved UP +22.5% on 2024-08-21. Root: avg_roas (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20241024-ROAS,2024-10-24,avg_roas,1,MEDIUM,UP,114.8,1.6245,0,,avg_roas -> total_clicks,total_clicks,1.6654,UP,1,total_clicks,avg_roas,leaf_node_reached,False,,,,,,,,,,True,total_clicks,avg_roas,0.00062259,0.0,63881.8571,39.7722,91.91,True,0.9,0.9,avg_roas moved UP +114.8% on 2024-10-24; suspected driver: total_clicks. DoWhy: total_clicks explains +91.9% of expected outcome (robust).,False,none,,1.0,HIGH,False,,0.04703,-0.14311,-0.08607,0.05331,[MEDIUM] avg_roas moved UP +114.8% on 2024-10-24. Chain: avg_roas -> total_clicks. Suspected driver: total_clicks. Causal confidence: 90%. No external suppression. Fully actionable.
ANO-20241031-ROAS,2024-10-31,avg_roas,1,MEDIUM,UP,234.6,2.2058,0,,avg_roas -> total_clicks,total_clicks,1.5348,UP,1,"sessions, total_clicks",avg_roas,leaf_node_reached,False,,,,,,,,,,True,total_clicks,avg_roas,0.00062259,0.0,25856.2857,16.0979,47.62,True,0.9,0.9,avg_roas moved UP +234.6% on 2024-10-31; suspected driver: total_clicks. DoWhy: total_clicks explains +47.6% of expected outcome (robust).,False,none,,1.0,HIGH,False,,0.00469,-0.15082,-0.10021,0.03893,[MEDIUM] avg_roas moved UP +234.6% on 2024-10-31. Chain: avg_roas -> total_clicks. Suspected driver: total_clicks. Causal confidence: 90%. No external suppression. Fully actionable.
ANO-20241129-ROAS,2024-11-29,avg_roas,1,HIGH,UP,159.74,2.0367,1,black_friday_spike,avg_roas,avg_roas,2.0367,UP,0,"avg_order_value_usd, inventory_health, n_orders, total_revenue_usd",,no_anomalous_child,True,11519.87,12076.32,76.6,0.63,290.73,-137.53,False,0.7584,,False,,,,,,,,,,0.7584,avg_roas moved UP +159.7% on 2024-11-29; suspected driver: avg_roas. CausalImpact: +0.6% cumulative effect (uncertain).,False,none,,1.0,HIGH,False,,0.1984,0.05041,-0.14141,-0.04948,[HIGH] avg_roas moved UP +159.7% on 2024-11-29. Root: avg_roas (no deeper driver above watch threshold). Causal confidence: 76%. No external suppression. Fully actionable.
ANO-20241202-ROAS,2024-12-02,avg_roas,1,MEDIUM,UP,45.0,0.505,1,cyber_monday_halo,avg_roas,avg_roas,0.505,UP,0,,,no_anomalous_child,False,,,,,,,,,,False,,,,,,,,,,,avg_roas moved UP +45.0% on 2024-12-02; suspected driver: avg_roas.,False,none,,1.0,HIGH,False,,0.20865,0.06738,-0.14381,-0.06632,[MEDIUM] avg_roas moved UP +45.0% on 2024-12-02. Root: avg_roas (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20241214-ROAS,2024-12-14,avg_roas,1,MEDIUM,DOWN,-20.14,-0.3499,0,,avg_roas -> total_clicks,total_clicks,1.9888,UP,1,"avg_discount_pct, conversion_rate, inventory_health, n_orders, sessions, total_clicks, total_revenue_usd",avg_roas,leaf_node_reached,False,,,,,,,,,,True,total_clicks,avg_roas,0.00062259,0.0,32909.7143,20.4893,60.56,True,0.9,0.9,avg_roas moved DOWN -20.1% on 2024-12-14; suspected driver: total_clicks. DoWhy: total_clicks explains +60.6% of expected outcome (robust).,True,competitive_pressure,marketing_pressure=0.384 (threshold 0.3),0.45,SUPPRESSED,True,Suppressed: competitive_pressure (actionability=0.45),-0.10494,0.38398,-0.1495,-0.13445,[MEDIUM] avg_roas moved DOWN -20.1% on 2024-12-14. Chain: avg_roas -> total_clicks. Suspected driver: total_clicks. Causal confidence: 90%. External: competitive pressure detected. Actionability: SUPPRESSED. Escalation SUPPRESSED.
ANO-20241216-ROAS,2024-12-16,avg_roas,1,MEDIUM,DOWN,-53.82,-0.9653,0,,avg_roas,avg_roas,-0.9653,DOWN,0,"avg_order_value_usd, bounce_rate",,no_anomalous_child,False,,,,,,,,,,False,,,,,,,,,,,avg_roas moved DOWN -53.8% on 2024-12-16; suspected driver: avg_roas.,True,competitive_pressure,marketing_pressure=0.353 (threshold 0.3),0.45,SUPPRESSED,True,Suppressed: competitive_pressure (actionability=0.45),-0.12788,0.35268,-0.14983,-0.1152,[MEDIUM] avg_roas moved DOWN -53.8% on 2024-12-16. Root: avg_roas (no deeper driver above watch threshold). External: competitive pressure detected. Actionability: SUPPRESSED. Escalation SUPPRESSED.
ANO-20250114-ROAS,2025-01-14,avg_roas,1,HIGH,UP,173.75,1.9986,0,,avg_roas,avg_roas,1.9986,UP,0,,,no_anomalous_child,True,13017.09,13733.65,28.76,0.21,240.64,-183.11,False,0.6049,,False,,,,,,,,,,0.6049,avg_roas moved UP +173.8% on 2025-01-14; suspected driver: avg_roas. CausalImpact: +0.2% cumulative effect (uncertain).,False,none,,1.0,HIGH,False,,-0.04681,0.15247,-0.13605,0.00062,[HIGH] avg_roas moved UP +173.8% on 2025-01-14. Root: avg_roas (no deeper driver above watch threshold). Causal confidence: 60%. No external suppression. Fully actionable.
ANO-20250121-ROAS,2025-01-21,avg_roas,1,MEDIUM,UP,263.08,2.1538,0,,avg_roas,avg_roas,2.1538,UP,0,,,no_anomalous_child,False,,,,,,,,,,False,,,,,,,,,,,avg_roas moved UP +263.1% on 2025-01-21; suspected driver: avg_roas.,False,none,,1.0,HIGH,False,,-0.03989,0.17918,-0.12747,-0.16257,[MEDIUM] avg_roas moved UP +263.1% on 2025-01-21. Root: avg_roas (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250127-ROAS,2025-01-27,avg_roas,1,MEDIUM,DOWN,-7.32,-0.0689,0,,avg_roas -> total_clicks,total_clicks,1.6941,UP,1,"n_stockouts, total_clicks",avg_roas,leaf_node_reached,False,,,,,,,,,,True,total_clicks,avg_roas,0.00062259,0.0,53348.0,33.2139,70.73,True,0.9,0.9,avg_roas moved DOWN -7.3% on 2025-01-27; suspected driver: total_clicks. DoWhy: total_clicks explains +70.7% of expected outcome (robust).,False,none,,1.0,HIGH,False,,-0.08221,0.29612,-0.11864,-0.15758,[MEDIUM] avg_roas moved DOWN -7.3% on 2025-01-27. Chain: avg_roas -> total_clicks. Suspected driver: total_clicks. Causal confidence: 90%. No external suppression. Fully actionable.
ANO-20250128-ROAS,2025-01-28,avg_roas,1,MEDIUM,DOWN,-64.67,-0.8378,0,,avg_roas,avg_roas,-0.8378,DOWN,0,return_rate,,no_anomalous_child,False,,,,,,,,,,False,,,,,,,,,,,avg_roas moved DOWN -64.7% on 2025-01-28; suspected driver: avg_roas.,True,competitive_pressure,marketing_pressure=0.338 (threshold 0.3),0.45,SUPPRESSED,True,Suppressed: competitive_pressure (actionability=0.45),-0.09876,0.33782,-0.11704,-0.23,[MEDIUM] avg_roas moved DOWN -64.7% on 2025-01-28. Root: avg_roas (no deeper driver above watch threshold). External: competitive pressure detected. Actionability: SUPPRESSED. Escalation SUPPRESSED.
ANO-20250129-ROAS,2025-01-29,avg_roas,1,MEDIUM,UP,56.67,0.8838,0,,avg_roas,avg_roas,0.8838,UP,0,"avg_discount_pct, conversion_rate, n_orders, return_rate, sessions, total_revenue_usd",,no_anomalous_child,False,,,,,,,,,,False,,,,,,,,,,,avg_roas moved UP +56.7% on 2025-01-29; suspected driver: avg_roas.,False,none,,1.0,HIGH,False,,-0.07669,0.4652,-0.11541,-0.2314,[MEDIUM] avg_roas moved UP +56.7% on 2025-01-29. Root: avg_roas (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250130-ROAS,2025-01-30,avg_roas,1,MEDIUM,UP,47.76,0.834,0,,avg_roas,avg_roas,0.834,UP,0,,,no_anomalous_child,False,,,,,,,,,,False,,,,,,,,,,,avg_roas moved UP +47.8% on 2025-01-30; suspected driver: avg_roas.,False,none,,1.0,HIGH,False,,-0.11527,0.53216,-0.11375,-0.21728,[MEDIUM] avg_roas moved UP +47.8% on 2025-01-30. Root: avg_roas (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250131-ROAS,2025-01-31,avg_roas,1,MEDIUM,UP,105.9,1.8432,0,,avg_roas,avg_roas,1.8432,UP,0,,,no_anomalous_child,False,,,,,,,,,,False,,,,,,,,,,,avg_roas moved UP +105.9% on 2025-01-31; suspected driver: avg_roas.,False,none,,1.0,HIGH,False,,-0.08003,0.52883,-0.11205,-0.17348,[MEDIUM] avg_roas moved UP +105.9% on 2025-01-31. Root: avg_roas (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250201-ROAS,2025-02-01,avg_roas,1,MEDIUM,DOWN,-40.5,-0.7371,0,,avg_roas,avg_roas,-0.7371,DOWN,0,,,no_anomalous_child,False,,,,,,,,,,False,,,,,,,,,,,avg_roas moved DOWN -40.5% on 2025-02-01; suspected driver: avg_roas.,True,competitive_pressure,marketing_pressure=0.461 (threshold 0.3),0.45,SUPPRESSED,True,Suppressed: competitive_pressure (actionability=0.45),-0.15255,0.46134,-0.11031,-0.10342,[MEDIUM] avg_roas moved DOWN -40.5% on 2025-02-01. Root: avg_roas (no deeper driver above watch threshold). External: competitive pressure detected. Actionability: SUPPRESSED. Escalation SUPPRESSED.
ANO-20250202-ROAS,2025-02-02,avg_roas,1,MEDIUM,UP,45.5,0.8436,0,,avg_roas,avg_roas,0.8436,UP,0,,,no_anomalous_child,False,,,,,,,,,,False,,,,,,,,,,,avg_roas moved UP +45.5% on 2025-02-02; suspected driver: avg_roas.,False,none,,1.0,HIGH,False,,-0.11115,0.42484,-0.10855,-0.07824,[MEDIUM] avg_roas moved UP +45.5% on 2025-02-02. Root: avg_roas (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250204-ROAS,2025-02-04,avg_roas,1,MEDIUM,DOWN,-66.42,-1.2275,0,,avg_roas,avg_roas,-1.2275,DOWN,0,"avg_order_value_usd, bounce_rate",,no_anomalous_child,False,,,,,,,,,,False,,,,,,,,,,,avg_roas moved DOWN -66.4% on 2025-02-04; suspected driver: avg_roas.,True,competitive_pressure,marketing_pressure=0.397 (threshold 0.3),0.45,SUPPRESSED,True,Suppressed: competitive_pressure (actionability=0.45),-0.02153,0.39699,-0.10492,-0.0973,[MEDIUM] avg_roas moved DOWN -66.4% on 2025-02-04. Root: avg_roas (no deeper driver above watch threshold). External: competitive pressure detected. Actionability: SUPPRESSED. Escalation SUPPRESSED.
ANO-20250217-ROAS,2025-02-17,avg_roas,1,MEDIUM,UP,117.65,1.8149,0,,avg_roas,avg_roas,1.8149,UP,0,"avg_order_value_usd, n_orders, total_revenue_usd",,no_anomalous_child,False,,,,,,,,,,False,,,,,,,,,,,avg_roas moved UP +117.7% on 2025-02-17; suspected driver: avg_roas.,False,none,,1.0,HIGH,False,,0.08529,0.10882,-0.07851,0.00519,[MEDIUM] avg_roas moved UP +117.7% on 2025-02-17. Root: avg_roas (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250220-ROAS,2025-02-20,avg_roas,1,MEDIUM,UP,72.61,1.3255,0,,avg_roas,avg_roas,1.3255,UP,0,return_rate,,no_anomalous_child,False,,,,,,,,,,False,,,,,,,,,,,avg_roas moved UP +72.6% on 2025-02-20; suspected driver: avg_roas.,False,none,,1.0,HIGH,False,,-0.08919,0.09416,-0.07181,0.08982,[MEDIUM] avg_roas moved UP +72.6% on 2025-02-20. Root: avg_roas (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250226-ROAS,2025-02-26,avg_roas,1,MEDIUM,UP,121.08,1.5331,0,,avg_roas,avg_roas,1.5331,UP,0,inventory_health,,no_anomalous_child,False,,,,,,,,,,False,,,,,,,,,,,avg_roas moved UP +121.1% on 2025-02-26; suspected driver: avg_roas.,False,none,,1.0,HIGH,False,,-0.07333,-0.02177,-0.05785,0.0901,[MEDIUM] avg_roas moved UP +121.1% on 2025-02-26. Root: avg_roas (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250505-ROAS,2025-05-05,avg_roas,1,MEDIUM,UP,77.29,1.2199,0,,avg_roas,avg_roas,1.2199,UP,0,,,no_anomalous_child,False,,,,,,,,,,False,,,,,,,,,,,avg_roas moved UP +77.3% on 2025-05-05; suspected driver: avg_roas.,False,none,,1.0,HIGH,False,,0.20182,-0.19491,0.10492,-0.04002,[MEDIUM] avg_roas moved UP +77.3% on 2025-05-05. Root: avg_roas (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250525-ROAS,2025-05-25,avg_roas,1,HIGH,UP,263.89,2.246,0,,avg_roas -> total_clicks,total_clicks,2.0221,UP,1,total_clicks,avg_roas,leaf_node_reached,True,17549.33,18135.09,129.9,0.72,336.57,-76.77,False,0.891,,True,total_clicks,avg_roas,0.00062259,0.0,47958.1429,29.8583,66.02,True,0.9,0.8946,avg_roas moved UP +263.9% on 2025-05-25; suspected driver: total_clicks. CausalImpact: +0.7% cumulative effect (uncertain). DoWhy: total_clicks explains +66.0% of expected outcome (robust).,False,none,,1.0,HIGH,False,,-0.12507,-0.12468,0.13494,0.00104,[HIGH] avg_roas moved UP +263.9% on 2025-05-25. Chain: avg_roas -> total_clicks. Suspected driver: total_clicks. Causal confidence: 89%. No external suppression. Fully actionable.
ANO-20250609-ROAS,2025-06-09,avg_roas,1,MEDIUM,UP,87.15,1.4965,0,,avg_roas -> total_clicks,total_clicks,1.5724,UP,1,"avg_order_value_usd, conversion_rate, inventory_health, n_orders, total_clicks, total_revenue_usd",avg_roas,leaf_node_reached,False,,,,,,,,,,True,total_clicks,avg_roas,0.00062259,0.0,43699.5714,27.2069,49.54,True,0.9,0.9,avg_roas moved UP +87.2% on 2025-06-09; suspected driver: total_clicks. DoWhy: total_clicks explains +49.5% of expected outcome (robust).,False,none,,1.0,HIGH,False,,0.11905,-0.13547,0.1472,-0.1061,[MEDIUM] avg_roas moved UP +87.2% on 2025-06-09. Chain: avg_roas -> total_clicks. Suspected driver: total_clicks. Causal confidence: 90%. No external suppression. Fully actionable.
ANO-20250707-ROAS,2025-07-07,avg_roas,1,MEDIUM,UP,90.1,1.452,0,,avg_roas,avg_roas,1.452,UP,0,return_rate,,no_anomalous_child,False,,,,,,,,,,False,,,,,,,,,,,avg_roas moved UP +90.1% on 2025-07-07; suspected driver: avg_roas.,False,none,,1.0,HIGH,False,,-0.07037,-0.13527,0.14381,-0.10771,[MEDIUM] avg_roas moved UP +90.1% on 2025-07-07. Root: avg_roas (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250710-ROAS,2025-07-10,avg_roas,1,MEDIUM,UP,74.59,1.2251,0,,avg_roas,avg_roas,1.2251,UP,0,conversion_rate,,no_anomalous_child,False,,,,,,,,,,False,,,,,,,,,,,avg_roas moved UP +74.6% on 2025-07-10; suspected driver: avg_roas.,False,none,,1.0,HIGH,False,,-0.08404,-0.033,0.14141,-0.08179,[MEDIUM] avg_roas moved UP +74.6% on 2025-07-10. Root: avg_roas (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250819-ROAS,2025-08-19,avg_roas,1,MEDIUM,UP,113.79,1.8604,0,,avg_roas,avg_roas,1.8604,UP,0,"avg_order_value_usd, total_revenue_usd",,no_anomalous_child,False,,,,,,,,,,False,,,,,,,,,,,avg_roas moved UP +113.8% on 2025-08-19; suspected driver: avg_roas.,False,none,,1.0,HIGH,False,,0.20586,0.10546,0.07741,0.05846,[MEDIUM] avg_roas moved UP +113.8% on 2025-08-19. Root: avg_roas (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250830-ROAS,2025-08-30,avg_roas,1,MEDIUM,UP,131.21,1.825,0,,avg_roas,avg_roas,1.825,UP,0,,,no_anomalous_child,False,,,,,,,,,,False,,,,,,,,,,,avg_roas moved UP +131.2% on 2025-08-30; suspected driver: avg_roas.,False,none,,1.0,HIGH,False,,0.09455,-0.40597,0.05184,0.13903,[MEDIUM] avg_roas moved UP +131.2% on 2025-08-30. Root: avg_roas (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250917-ROAS,2025-09-17,avg_roas,1,MEDIUM,DOWN,-61.11,-0.7594,1,bot_traffic_surge,avg_roas,avg_roas,-0.7594,DOWN,0,sessions,,no_anomalous_child,False,,,,,,,,,,False,,,,,,,,,,,avg_roas moved DOWN -61.1% on 2025-09-17; suspected driver: avg_roas.,False,none,,1.0,HIGH,False,,0.04631,-0.01456,0.00645,0.1885,[MEDIUM] avg_roas moved DOWN -61.1% on 2025-09-17. Root: avg_roas (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250920-ROAS,2025-09-20,avg_roas,1,MEDIUM,UP,229.57,2.105,0,,avg_roas,avg_roas,2.105,UP,0,"avg_discount_pct, inventory_health",,no_anomalous_child,False,,,,,,,,,,False,,,,,,,,,,,avg_roas moved UP +229.6% on 2025-09-20; suspected driver: avg_roas.,False,none,,1.0,HIGH,False,,0.0763,0.03041,-0.00129,0.17935,[MEDIUM] avg_roas moved UP +229.6% on 2025-09-20. Root: avg_roas (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250924-ROAS,2025-09-24,avg_roas,1,HIGH,UP,92.57,1.0769,0,,avg_roas,avg_roas,1.0769,UP,0,"avg_discount_pct, conversion_rate, n_orders, sessions",,no_anomalous_child,True,22012.2,22235.93,110.73,0.5,321.29,-99.82,False,0.8487,,False,,,,,,,,,,0.8487,avg_roas moved UP +92.6% on 2025-09-24; suspected driver: avg_roas. CausalImpact: +0.5% cumulative effect (uncertain).,False,none,,1.0,HIGH,False,,0.02496,0.23933,-0.01161,0.15425,[HIGH] avg_roas moved UP +92.6% on 2025-09-24. Root: avg_roas (no deeper driver above watch threshold). Causal confidence: 85%. No external suppression. Fully actionable.
ANO-20250925-ROAS,2025-09-25,avg_roas,1,HIGH,UP,60.01,0.7617,0,,avg_roas,avg_roas,0.7617,UP,0,"avg_discount_pct, conversion_rate, n_orders, sessions",,no_anomalous_child,True,22039.82,22302.78,25.35,0.11,237.05,-186.35,False,0.5928,,False,,,,,,,,,,0.5928,avg_roas moved UP +60.0% on 2025-09-25; suspected driver: avg_roas. CausalImpact: +0.1% cumulative effect (uncertain).,False,none,,1.0,HIGH,False,,0.02264,0.31272,-0.01418,0.12496,[HIGH] avg_roas moved UP +60.0% on 2025-09-25. Root: avg_roas (no deeper driver above watch threshold). Causal confidence: 59%. No external suppression. Fully actionable.
ANO-20251108-ROAS,2025-11-08,avg_roas,1,MEDIUM,UP,192.09,1.9763,0,,avg_roas,avg_roas,1.9763,UP,0,,,no_anomalous_child,False,,,,,,,,,,False,,,,,,,,,,,avg_roas moved UP +192.1% on 2025-11-08; suspected driver: avg_roas.,False,none,,1.0,HIGH,False,,-0.09661,0.13911,-0.1129,0.215,[MEDIUM] avg_roas moved UP +192.1% on 2025-11-08. Root: avg_roas (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20251128-ROAS,2025-11-28,avg_roas,1,MEDIUM,DOWN,-58.79,-0.9295,1,black_friday_spike,avg_roas -> total_clicks,total_clicks,-1.8655,DOWN,1,"avg_order_value_usd, n_orders, total_clicks, total_revenue_usd",avg_roas,leaf_node_reached,False,,,,,,,,,,True,total_clicks,avg_roas,0.00062259,0.0,-40535.5714,-25.237,-88.16,True,0.9,0.9,avg_roas moved DOWN -58.8% on 2025-11-28; suspected driver: total_clicks. DoWhy: total_clicks explains -88.2% of expected outcome (robust).,False,none,,1.0,HIGH,False,,0.03214,-0.03777,-0.13961,-0.02767,[MEDIUM] avg_roas moved DOWN -58.8% on 2025-11-28. Chain: avg_roas -> total_clicks. Suspected driver: total_clicks. Causal confidence: 90%. No external suppression. Fully actionable.
ANO-20251224-ROAS,2025-12-24,avg_roas,1,MEDIUM,UP,169.86,2.0137,0,,avg_roas -> total_clicks,total_clicks,1.7566,UP,1,"conversion_rate, inventory_health, n_orders, total_clicks, total_revenue_usd",avg_roas,leaf_node_reached,False,,,,,,,,,,True,total_clicks,avg_roas,0.00062259,0.0,33878.2857,21.0923,58.92,True,0.9,0.9,avg_roas moved UP +169.9% on 2025-12-24; suspected driver: total_clicks. DoWhy: total_clicks explains +58.9% of expected outcome (robust).,False,none,,1.0,HIGH,False,,-0.07582,-0.23615,-0.1496,-0.00556,[MEDIUM] avg_roas moved UP +169.9% on 2025-12-24. Chain: avg_roas -> total_clicks. Suspected driver: total_clicks. Causal confidence: 90%. No external suppression. Fully actionable.
ANO-20240417-CVR,2024-04-17,conversion_rate,1,MEDIUM,UP,11.32,1.8499,0,,conversion_rate -> avg_discount_pct,avg_discount_pct,1.8377,UP,1,"avg_discount_pct, n_orders, sessions, total_revenue_usd","conversion_rate, n_orders, total_revenue_usd",leaf_node_reached,False,,,,,,,,,,True,avg_discount_pct,conversion_rate,0.22113506,0.0,0.0201,0.0044,16.77,True,0.9,0.9,conversion_rate moved UP +11.3% on 2024-04-17; suspected driver: avg_discount_pct. DoWhy: avg_discount_pct explains +16.8% of expected outcome (robust).,False,none,,1.0,HIGH,False,,0.17425,0.29856,0.06953,-0.00695,[MEDIUM] conversion_rate moved UP +11.3% on 2024-04-17. Chain: conversion_rate -> avg_discount_pct. Suspected driver: avg_discount_pct. Causal confidence: 90%. No external suppression. Fully actionable.
ANO-20240618-CVR,2024-06-18,conversion_rate,1,MEDIUM,UP,16.03,2.1583,1,website_outage,conversion_rate -> avg_discount_pct,avg_discount_pct,2.1964,UP,1,"avg_discount_pct, avg_order_value_usd, n_orders, sessions, total_revenue_usd","conversion_rate, n_orders, total_revenue_usd",leaf_node_reached,False,,,,,,,,,,True,avg_discount_pct,conversion_rate,0.22113506,0.0,0.0274,0.0061,23.13,True,0.9,0.9,conversion_rate moved UP +16.0% on 2024-06-18; suspected driver: avg_discount_pct. DoWhy: avg_discount_pct explains +23.1% of expected outcome (robust).,False,none,,1.0,HIGH,False,,0.17751,0.36144,0.14997,-0.00756,[MEDIUM] conversion_rate moved UP +16.0% on 2024-06-18. Chain: conversion_rate -> avg_discount_pct. Suspected driver: avg_discount_pct. Causal confidence: 90%. No external suppression. Fully actionable.
ANO-20240620-CVR,2024-06-20,conversion_rate,1,MEDIUM,UP,13.98,1.3312,0,,conversion_rate,conversion_rate,1.3312,UP,0,,"n_orders, total_revenue_usd",no_anomalous_child,False,,,,,,,,,,False,,,,,,,,,,,conversion_rate moved UP +14.0% on 2024-06-20; suspected driver: conversion_rate.,False,none,,1.0,HIGH,False,,0.06756,0.45172,0.14999,0.02963,[MEDIUM] conversion_rate moved UP +14.0% on 2024-06-20. Root: conversion_rate (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240903-CVR,2024-09-03,conversion_rate,1,MEDIUM,UP,65.82,2.2437,1,email_campaign_spike,conversion_rate,conversion_rate,2.2437,UP,0,inventory_health,"n_orders, total_revenue_usd",no_anomalous_child,False,,,,,,,,,,False,,,,,,,,,,,conversion_rate moved UP +65.8% on 2024-09-03; suspected driver: conversion_rate.,False,none,,1.0,HIGH,False,,-0.00753,-0.21119,0.03955,0.26813,[MEDIUM] conversion_rate moved UP +65.8% on 2024-09-03. Root: conversion_rate (no deeper driver above watch threshold). No external suppression. Fully actionable.
