date,dimension_name,dimension_value,kpi_name,kpi_value
2024-02-29,order_channel,direct,avg_order_value_usd,40.0305
2024-02-29,order_channel,email,avg_order_value_usd,67.0648
2024-02-29,order_channel,organic_search,avg_order_value_usd,58.5603
2024-02-29,order_channel,paid_search,avg_order_value_usd,45.8705
2024-02-29,order_channel,referral,avg_order_value_usd,36.8711
2024-02-29,order_channel,social,avg_order_value_usd,67.0487
2024-03-01,order_channel,affiliate,avg_order_value_usd,59.63
2024-03-01,order_channel,direct,avg_order_value_usd,58.0617
2024-03-01,order_channel,email,avg_order_value_usd,71.0344
2024-03-01,order_channel,organic_search,avg_order_value_usd,61.8151
2024-03-01,order_channel,paid_search,avg_order_value_usd,58.0897
2024-03-01,order_channel,referral,avg_order_value_usd,43.4422
2024-03-01,order_channel,social,avg_order_value_usd,42.1877
2024-03-02,order_channel,affiliate,avg_order_value_usd,55.422
2024-03-02,order_channel,direct,avg_order_value_usd,45.4464
2024-03-02,order_channel,email,avg_order_value_usd,48.951
2024-03-02,order_channel,organic_search,avg_order_value_usd,64.2047
2024-03-02,order_channel,paid_search,avg_order_value_usd,52.6823
2024-03-02,order_channel,referral,avg_order_value_usd,62.5867
2024-03-02,order_channel,social,avg_order_value_usd,67.5825
2024-03-03,order_channel,affiliate,avg_order_value_usd,40.4114
2024-03-03,order_channel,direct,avg_order_value_usd,58.6758
2024-03-03,order_channel,email,avg_order_value_usd,58.5297
2024-03-03,order_channel,organic_search,avg_order_value_usd,52.6379
2024-03-03,order_channel,paid_search,avg_order_value_usd,57.3008
2024-03-03,order_channel,referral,avg_order_value_usd,78.5983
2024-03-03,order_channel,social,avg_order_value_usd,93.1494
2024-03-04,order_channel,affiliate,avg_order_value_usd,44.3817
2024-03-04,order_channel,direct,avg_order_value_usd,52.7781
2024-03-04,order_channel,email,avg_order_value_usd,62.0803
2024-03-04,order_channel,organic_search,avg_order_value_usd,56.5334
2024-03-04,order_channel,paid_search,avg_order_value_usd,53.8851
2024-03-04,order_channel,referral,avg_order_value_usd,72.9718
2024-03-04,order_channel,social,avg_order_value_usd,75.5525
2024-03-05,order_channel,affiliate,avg_order_value_usd,56.064
2024-03-05,order_channel,direct,avg_order_value_usd,45.485
2024-03-05,order_channel,email,avg_order_value_usd,64.6911
2024-03-05,order_channel,organic_search,avg_order_value_usd,60.0842
2024-03-05,order_channel,paid_search,avg_order_value_usd,53.2022
2024-03-05,order_channel,referral,avg_order_value_usd,57.626
2024-03-05,order_channel,social,avg_order_value_usd,58.4692
2024-03-06,order_channel,affiliate,avg_order_value_usd,36.2619
2024-03-06,order_channel,direct,avg_order_value_usd,53.1246
2024-03-06,order_channel,email,avg_order_value_usd,67.0845
2024-03-06,order_channel,organic_search,avg_order_value_usd,48.2135
2024-03-06,order_channel,paid_search,avg_order_value_usd,68.1824
2024-03-06,order_channel,referral,avg_order_value_usd,66.6381
2024-03-06,order_channel,social,avg_order_value_usd,68.2242
2024-03-07,order_channel,affiliate,avg_order_value_usd,36.0375
2024-03-07,order_channel,direct,avg_order_value_usd,68.5028
2024-03-07,order_channel,email,avg_order_value_usd,55.3856
2024-03-07,order_channel,organic_search,avg_order_value_usd,62.015
2024-03-07,order_channel,paid_search,avg_order_value_usd,53.8254
2024-03-07,order_channel,referral,avg_order_value_usd,93.97
2024-03-07,order_channel,social,avg_order_value_usd,47.3375
2024-03-08,order_channel,affiliate,avg_order_value_usd,48.7582
2024-03-08,order_channel,direct,avg_order_value_usd,55.6447
2024-03-08,order_channel,email,avg_order_value_usd,78.1832
2024-03-08,order_channel,organic_search,avg_order_value_usd,63.1391
2024-03-08,order_channel,paid_search,avg_order_value_usd,52.5294
2024-03-08,order_channel,referral,avg_order_value_usd,44.0056
2024-03-08,order_channel,social,avg_order_value_usd,53.5462
2024-03-09,order_channel,affiliate,avg_order_value_usd,82.5944
2024-03-09,order_channel,direct,avg_order_value_usd,62.0125
2024-03-09,order_channel,email,avg_order_value_usd,50.0476
2024-03-09,order_channel,organic_search,avg_order_value_usd,55.3206
2024-03-09,order_channel,paid_search,avg_order_value_usd,73.3311
2024-03-09,order_channel,referral,avg_order_value_usd,45.9908
2024-03-09,order_channel,social,avg_order_value_usd,74.1662
2024-03-10,order_channel,affiliate,avg_order_value_usd,71.87
2024-03-10,order_channel,direct,avg_order_value_usd,84.8171
2024-03-10,order_channel,email,avg_order_value_usd,50.7012
2024-03-10,order_channel,organic_search,avg_order_value_usd,63.3042
2024-03-10,order_channel,paid_search,avg_order_value_usd,65.9232
2024-03-10,order_channel,referral,avg_order_value_usd,70.429
2024-03-10,order_channel,social,avg_order_value_usd,61.9044
2024-03-11,order_channel,affiliate,avg_order_value_usd,54.5126
2024-03-11,order_channel,direct,avg_order_value_usd,39.1332
2024-03-11,order_channel,email,avg_order_value_usd,52.5428
2024-03-11,order_channel,organic_search,avg_order_value_usd,65.0652
2024-03-11,order_channel,paid_search,avg_order_value_usd,64.896
2024-03-11,order_channel,referral,avg_order_value_usd,81.0422
2024-03-11,order_channel,social,avg_order_value_usd,86.6829
2024-03-12,order_channel,affiliate,avg_order_value_usd,39.3517
2024-03-12,order_channel,direct,avg_order_value_usd,49.7567
2024-03-12,order_channel,email,avg_order_value_usd,83.5274
2024-03-12,order_channel,organic_search,avg_order_value_usd,53.6635
2024-03-12,order_channel,paid_search,avg_order_value_usd,55.93
2024-03-12,order_channel,referral,avg_order_value_usd,56.5536
2024-03-12,order_channel,social,avg_order_value_usd,61.6089
2024-03-13,order_channel,affiliate,avg_order_value_usd,61.32
2024-03-13,order_channel,direct,avg_order_value_usd,51.3983
2024-03-13,order_channel,email,avg_order_value_usd,76.5996
2024-03-13,order_channel,organic_search,avg_order_value_usd,60.5131
2024-03-13,order_channel,paid_search,avg_order_value_usd,46.9595
2024-03-13,order_channel,referral,avg_order_value_usd,61.0092
2024-03-13,order_channel,social,avg_order_value_usd,67.227
2024-03-14,order_channel,affiliate,avg_order_value_usd,50.0762
2024-03-14,order_channel,direct,avg_order_value_usd,43.831
2024-03-14,order_channel,email,avg_order_value_usd,62.66
2024-03-14,order_channel,organic_search,avg_order_value_usd,66.2215
2024-03-14,order_channel,paid_search,avg_order_value_usd,60.2535
2024-03-14,order_channel,referral,avg_order_value_usd,46.9021
2024-03-14,order_channel,social,avg_order_value_usd,55.435
2024-03-15,order_channel,affiliate,avg_order_value_usd,93.8836
2024-03-15,order_channel,direct,avg_order_value_usd,79.3514
2024-03-15,order_channel,email,avg_order_value_usd,61.8937
2024-03-15,order_channel,organic_search,avg_order_value_usd,58.66
2024-03-15,order_channel,paid_search,avg_order_value_usd,53.2225
2024-03-15,order_channel,referral,avg_order_value_usd,54.796
2024-03-15,order_channel,social,avg_order_value_usd,44.6094
2024-03-16,order_channel,affiliate,avg_order_value_usd,78.805
2024-03-16,order_channel,direct,avg_order_value_usd,41.9939
2024-03-16,order_channel,email,avg_order_value_usd,61.9432
2024-03-16,order_channel,organic_search,avg_order_value_usd,72.1041
2024-03-16,order_channel,paid_search,avg_order_value_usd,45.1093
2024-03-16,order_channel,referral,avg_order_value_usd,67.3208
2024-03-16,order_channel,social,avg_order_value_usd,62.8329
2024-03-17,order_channel,affiliate,avg_order_value_usd,56.2569
2024-03-17,order_channel,direct,avg_order_value_usd,47.597
2024-03-17,order_channel,email,avg_order_value_usd,45.5215
2024-03-17,order_channel,organic_search,avg_order_value_usd,75.805
2024-03-17,order_channel,paid_search,avg_order_value_usd,48.6179
2024-03-17,order_channel,referral,avg_order_value_usd,52.22
2024-03-17,order_channel,social,avg_order_value_usd,58.9917
2024-03-18,order_channel,affiliate,avg_order_value_usd,66.1623
2024-03-18,order_channel,direct,avg_order_value_usd,63.7788
2024-03-18,order_channel,email,avg_order_value_usd,44.6049
2024-03-18,order_channel,organic_search,avg_order_value_usd,64.2071
2024-03-18,order_channel,paid_search,avg_order_value_usd,59.2105
2024-03-18,order_channel,referral,avg_order_value_usd,39.255
2024-03-18,order_channel,social,avg_order_value_usd,57.986
2024-03-19,order_channel,affiliate,avg_order_value_usd,39.7161
2024-03-19,order_channel,direct,avg_order_value_usd,42.2105
2024-03-19,order_channel,email,avg_order_value_usd,51.2892
2024-03-19,order_channel,organic_search,avg_order_value_usd,75.9495
2024-03-19,order_channel,paid_search,avg_order_value_usd,68.9162
2024-03-19,order_channel,referral,avg_order_value_usd,38.5383
2024-03-19,order_channel,social,avg_order_value_usd,55.3281
2024-03-20,order_channel,affiliate,avg_order_value_usd,58.4421
2024-03-20,order_channel,direct,avg_order_value_usd,62.1575
2024-03-20,order_channel,email,avg_order_value_usd,53.9089
2024-03-20,order_channel,organic_search,avg_order_value_usd,58.8908
2024-03-20,order_channel,paid_search,avg_order_value_usd,52.8466
2024-03-20,order_channel,referral,avg_order_value_usd,83.4675
2024-03-20,order_channel,social,avg_order_value_usd,61.7527
2024-03-21,order_channel,affiliate,avg_order_value_usd,113.23
2024-03-21,order_channel,direct,avg_order_value_usd,56.5225
2024-03-21,order_channel,email,avg_order_value_usd,58.4753
2024-03-21,order_channel,organic_search,avg_order_value_usd,50.8167
2024-03-21,order_channel,paid_search,avg_order_value_usd,68.2864
2024-03-21,order_channel,referral,avg_order_value_usd,41.4589
2024-03-21,order_channel,social,avg_order_value_usd,59.2452
2024-03-22,order_channel,affiliate,avg_order_value_usd,53.4045
2024-03-22,order_channel,direct,avg_order_value_usd,67.2447
2024-03-22,order_channel,email,avg_order_value_usd,57.2261
2024-03-22,order_channel,organic_search,avg_order_value_usd,63.8622
2024-03-22,order_channel,paid_search,avg_order_value_usd,54.3548
2024-03-22,order_channel,referral,avg_order_value_usd,76.9112
2024-03-22,order_channel,social,avg_order_value_usd,51.081
2024-03-23,order_channel,affiliate,avg_order_value_usd,57.0825
2024-03-23,order_channel,direct,avg_order_value_usd,60.5283
2024-03-23,order_channel,email,avg_order_value_usd,73.1195
2024-03-23,order_channel,organic_search,avg_order_value_usd,48.9283
2024-03-23,order_channel,paid_search,avg_order_value_usd,61.9387
2024-03-23,order_channel,referral,avg_order_value_usd,44.1286
2024-03-23,order_channel,social,avg_order_value_usd,56.8422
2024-03-24,order_channel,affiliate,avg_order_value_usd,43.03
2024-03-24,order_channel,direct,avg_order_value_usd,50.3028
2024-03-24,order_channel,email,avg_order_value_usd,59.2821
2024-03-24,order_channel,organic_search,avg_order_value_usd,60.6618
2024-03-24,order_channel,paid_search,avg_order_value_usd,59.3403
2024-03-24,order_channel,referral,avg_order_value_usd,44.5625
2024-03-24,order_channel,social,avg_order_value_usd,67.1119
2024-03-25,order_channel,affiliate,avg_order_value_usd,73.8989
2024-03-25,order_channel,direct,avg_order_value_usd,60.3821
2024-03-25,order_channel,email,avg_order_value_usd,69.4641
2024-03-25,order_channel,organic_search,avg_order_value_usd,54.7069
2024-03-25,order_channel,paid_search,avg_order_value_usd,56.7267
2024-03-25,order_channel,referral,avg_order_value_usd,75.7945
2024-03-25,order_channel,social,avg_order_value_usd,35.8314
2024-03-26,order_channel,affiliate,avg_order_value_usd,36.6825
2024-03-26,order_channel,direct,avg_order_value_usd,68.6574
2024-03-26,order_channel,email,avg_order_value_usd,53.5754
2024-03-26,order_channel,organic_search,avg_order_value_usd,61.6785
2024-03-26,order_channel,paid_search,avg_order_value_usd,68.2513
2024-03-26,order_channel,referral,avg_order_value_usd,50.07
2024-03-26,order_channel,social,avg_order_value_usd,52.8597
2024-03-27,order_channel,affiliate,avg_order_value_usd,60.9029
2024-03-27,order_channel,direct,avg_order_value_usd,63.5735
2024-03-27,order_channel,email,avg_order_value_usd,50.3839
2024-03-27,order_channel,organic_search,avg_order_value_usd,64.445
2024-03-27,order_channel,paid_search,avg_order_value_usd,63.9012
2024-03-27,order_channel,referral,avg_order_value_usd,81.3267
2024-03-27,order_channel,social,avg_order_value_usd,44.0204
2024-03-28,order_channel,affiliate,avg_order_value_usd,25.98
2024-03-28,order_channel,direct,avg_order_value_usd,58.8952
2024-03-28,order_channel,email,avg_order_value_usd,59.3302
2024-03-28,order_channel,organic_search,avg_order_value_usd,60.6211
2024-03-28,order_channel,paid_search,avg_order_value_usd,68.225
2024-03-28,order_channel,referral,avg_order_value_usd,47.304
2024-03-28,order_channel,social,avg_order_value_usd,52.7506
2024-03-29,order_channel,affiliate,avg_order_value_usd,27.3433
2024-03-29,order_channel,direct,avg_order_value_usd,49.3011
2024-03-29,order_channel,email,avg_order_value_usd,54.37
2024-03-29,order_channel,organic_search,avg_order_value_usd,63.848
2024-03-29,order_channel,paid_search,avg_order_value_usd,63.538
2024-03-29,order_channel,referral,avg_order_value_usd,79.6286
2024-03-29,order_channel,social,avg_order_value_usd,62.7133
2024-03-30,order_channel,affiliate,avg_order_value_usd,52.1123
2024-03-30,order_channel,direct,avg_order_value_usd,58.6389
2024-03-30,order_channel,email,avg_order_value_usd,57.3514
2024-03-30,order_channel,organic_search,avg_order_value_usd,63.8339
2024-03-30,order_channel,paid_search,avg_order_value_usd,69.3222
2024-03-30,order_channel,referral,avg_order_value_usd,45.4478
2024-03-30,order_channel,social,avg_order_value_usd,36.202
2024-03-31,order_channel,affiliate,avg_order_value_usd,32.6829
2024-03-31,order_channel,direct,avg_order_value_usd,63.5161
2024-03-31,order_channel,email,avg_order_value_usd,60.4624
2024-03-31,order_channel,organic_search,avg_order_value_usd,58.2435
2024-03-31,order_channel,paid_search,avg_order_value_usd,65.8092
2024-03-31,order_channel,referral,avg_order_value_usd,60.0245
2024-03-31,order_channel,social,avg_order_value_usd,60.4017
2024-04-01,order_channel,affiliate,avg_order_value_usd,71.7373
2024-04-01,order_channel,direct,avg_order_value_usd,52.657
2024-04-01,order_channel,email,avg_order_value_usd,61.814
2024-04-01,order_channel,organic_search,avg_order_value_usd,78.5024
2024-04-01,order_channel,paid_search,avg_order_value_usd,44.2181
2024-04-01,order_channel,referral,avg_order_value_usd,46.0644
2024-04-01,order_channel,social,avg_order_value_usd,59.8813
2024-04-02,order_channel,affiliate,avg_order_value_usd,70.84
2024-04-02,order_channel,direct,avg_order_value_usd,77.8195
2024-04-02,order_channel,email,avg_order_value_usd,63.2228
2024-04-02,order_channel,organic_search,avg_order_value_usd,55.065
2024-04-02,order_channel,paid_search,avg_order_value_usd,44.8815
2024-04-02,order_channel,referral,avg_order_value_usd,48.8038
2024-04-02,order_channel,social,avg_order_value_usd,74.2923
2024-04-03,order_channel,affiliate,avg_order_value_usd,78.8994
2024-04-03,order_channel,direct,avg_order_value_usd,62.1517
2024-04-03,order_channel,email,avg_order_value_usd,52.2695
2024-04-03,order_channel,organic_search,avg_order_value_usd,67.2431
2024-04-03,order_channel,paid_search,avg_order_value_usd,53.4637
2024-04-03,order_channel,referral,avg_order_value_usd,70.06
2024-04-03,order_channel,social,avg_order_value_usd,52.3507
2024-04-04,order_channel,affiliate,avg_order_value_usd,56.6886
2024-04-04,order_channel,direct,avg_order_value_usd,68.2921
2024-04-04,order_channel,email,avg_order_value_usd,51.6443
2024-04-04,order_channel,organic_search,avg_order_value_usd,59.4695
2024-04-04,order_channel,paid_search,avg_order_value_usd,83.9132
2024-04-04,order_channel,referral,avg_order_value_usd,33.3875
2024-04-04,order_channel,social,avg_order_value_usd,48.4108
2024-04-05,order_channel,affiliate,avg_order_value_usd,52.6238
2024-04-05,order_channel,direct,avg_order_value_usd,47.0828
2024-04-05,order_channel,email,avg_order_value_usd,56.2593
2024-04-05,order_channel,organic_search,avg_order_value_usd,67.2042
2024-04-05,order_channel,paid_search,avg_order_value_usd,61.8526
2024-04-05,order_channel,referral,avg_order_value_usd,34.698
2024-04-05,order_channel,social,avg_order_value_usd,60.0447
2024-04-06,order_channel,affiliate,avg_order_value_usd,45.7067
2024-04-06,order_channel,direct,avg_order_value_usd,58.7356
2024-04-06,order_channel,email,avg_order_value_usd,60.8713
2024-04-06,order_channel,organic_search,avg_order_value_usd,70.3845
2024-04-06,order_channel,paid_search,avg_order_value_usd,56.5819
2024-04-06,order_channel,referral,avg_order_value_usd,42.9483
2024-04-06,order_channel,social,avg_order_value_usd,53.9153
2024-04-07,order_channel,affiliate,avg_order_value_usd,31.704
2024-04-07,order_channel,direct,avg_order_value_usd,27.746
2024-04-07,order_channel,email,avg_order_value_usd,74.2303
2024-04-07,order_channel,organic_search,avg_order_value_usd,56.6668
2024-04-07,order_channel,paid_search,avg_order_value_usd,70.7267
2024-04-07,order_channel,referral,avg_order_value_usd,80.2033
2024-04-07,order_channel,social,avg_order_value_usd,59.32
2024-04-08,order_channel,affiliate,avg_order_value_usd,56.0333
2024-04-08,order_channel,direct,avg_order_value_usd,52.3225
2024-04-08,order_channel,email,avg_order_value_usd,65.1871
2024-04-08,order_channel,organic_search,avg_order_value_usd,53.8053
2024-04-08,order_channel,paid_search,avg_order_value_usd,57.132
2024-04-08,order_channel,referral,avg_order_value_usd,62.8367
2024-04-08,order_channel,social,avg_order_value_usd,74.4205
2024-04-09,order_channel,affiliate,avg_order_value_usd,53.9883
2024-04-09,order_channel,direct,avg_order_value_usd,63.625
2024-04-09,order_channel,email,avg_order_value_usd,69.5466
2024-04-09,order_channel,organic_search,avg_order_value_usd,59.3595
2024-04-09,order_channel,paid_search,avg_order_value_usd,52.3694
2024-04-09,order_channel,referral,avg_order_value_usd,34.0662
2024-04-09,order_channel,social,avg_order_value_usd,50.0642
2024-04-10,order_channel,affiliate,avg_order_value_usd,57.6289
2024-04-10,order_channel,direct,avg_order_value_usd,61.2106
2024-04-10,order_channel,email,avg_order_value_usd,45.7897
2024-04-10,order_channel,organic_search,avg_order_value_usd,67.1452
2024-04-10,order_channel,paid_search,avg_order_value_usd,45.2732
2024-04-10,order_channel,referral,avg_order_value_usd,60.7955
2024-04-10,order_channel,social,avg_order_value_usd,77.2924
2024-04-11,order_channel,affiliate,avg_order_value_usd,37.6525
2024-04-11,order_channel,direct,avg_order_value_usd,35.7058
2024-04-11,order_channel,email,avg_order_value_usd,57.6179
2024-04-11,order_channel,organic_search,avg_order_value_usd,68.8816
2024-04-11,order_channel,paid_search,avg_order_value_usd,44.9186
2024-04-11,order_channel,referral,avg_order_value_usd,107.1775
2024-04-11,order_channel,social,avg_order_value_usd,53.1974
2024-04-12,order_channel,affiliate,avg_order_value_usd,72.4086
2024-04-12,order_channel,direct,avg_order_value_usd,59.0026
2024-04-12,order_channel,email,avg_order_value_usd,62.2067
2024-04-12,order_channel,organic_search,avg_order_value_usd,50.2513
2024-04-12,order_channel,paid_search,avg_order_value_usd,59.3188
2024-04-12,order_channel,referral,avg_order_value_usd,61.2883
2024-04-12,order_channel,social,avg_order_value_usd,75.9964
2024-04-13,order_channel,affiliate,avg_order_value_usd,53.0333
2024-04-13,order_channel,direct,avg_order_value_usd,77.4761
2024-04-13,order_channel,email,avg_order_value_usd,55.1672
2024-04-13,order_channel,organic_search,avg_order_value_usd,53.6839
2024-04-13,order_channel,paid_search,avg_order_value_usd,73.2696
2024-04-13,order_channel,referral,avg_order_value_usd,47.9925
2024-04-13,order_channel,social,avg_order_value_usd,53.079
2024-04-14,order_channel,affiliate,avg_order_value_usd,27.17
2024-04-14,order_channel,direct,avg_order_value_usd,82.1895
2024-04-14,order_channel,email,avg_order_value_usd,63.9938
2024-04-14,order_channel,organic_search,avg_order_value_usd,54.0974
2024-04-14,order_channel,paid_search,avg_order_value_usd,62.1079
2024-04-14,order_channel,referral,avg_order_value_usd,71.468
2024-04-14,order_channel,social,avg_order_value_usd,62.2565
2024-04-15,order_channel,affiliate,avg_order_value_usd,49.93
2024-04-15,order_channel,direct,avg_order_value_usd,69.9127
2024-04-15,order_channel,email,avg_order_value_usd,65.7636
2024-04-15,order_channel,organic_search,avg_order_value_usd,64.6868
2024-04-15,order_channel,paid_search,avg_order_value_usd,53.7734
2024-04-15,order_channel,referral,avg_order_value_usd,42.3377
2024-04-15,order_channel,social,avg_order_value_usd,50.82
2024-04-16,order_channel,affiliate,avg_order_value_usd,95.0969
2024-04-16,order_channel,direct,avg_order_value_usd,41.8206
2024-04-16,order_channel,email,avg_order_value_usd,46.935
2024-04-16,order_channel,organic_search,avg_order_value_usd,67.8553
2024-04-16,order_channel,paid_search,avg_order_value_usd,57.3921
2024-04-16,order_channel,referral,avg_order_value_usd,58.8614
2024-04-16,order_channel,social,avg_order_value_usd,52.6689
2024-04-17,order_channel,affiliate,avg_order_value_usd,48.6625
2024-04-17,order_channel,direct,avg_order_value_usd,53.933
2024-04-17,order_channel,email,avg_order_value_usd,58.5464
2024-04-17,order_channel,organic_search,avg_order_value_usd,62.9857
2024-04-17,order_channel,paid_search,avg_order_value_usd,61.6702
2024-04-17,order_channel,referral,avg_order_value_usd,31.3933
2024-04-17,order_channel,social,avg_order_value_usd,68.6417
2024-04-18,order_channel,affiliate,avg_order_value_usd,60.6958
2024-04-18,order_channel,direct,avg_order_value_usd,95.9253
2024-04-18,order_channel,email,avg_order_value_usd,38.7849
2024-04-18,order_channel,organic_search,avg_order_value_usd,67.4936
2024-04-18,order_channel,paid_search,avg_order_value_usd,50.838
2024-04-18,order_channel,referral,avg_order_value_usd,72.322
2024-04-18,order_channel,social,avg_order_value_usd,54.305
2024-04-19,order_channel,affiliate,avg_order_value_usd,55.2662
2024-04-19,order_channel,direct,avg_order_value_usd,62.3332
2024-04-19,order_channel,email,avg_order_value_usd,78.2443
2024-04-19,order_channel,organic_search,avg_order_value_usd,49.8121
2024-04-19,order_channel,paid_search,avg_order_value_usd,57.8868
2024-04-19,order_channel,referral,avg_order_value_usd,71.23
2024-04-19,order_channel,social,avg_order_value_usd,48.7437
2024-04-20,order_channel,affiliate,avg_order_value_usd,44.34
2024-04-20,order_channel,direct,avg_order_value_usd,84.882
2024-04-20,order_channel,email,avg_order_value_usd,51.0979
2024-04-20,order_channel,organic_search,avg_order_value_usd,60.2915
2024-04-20,order_channel,paid_search,avg_order_value_usd,49.5872
2024-04-20,order_channel,referral,avg_order_value_usd,87.6533
2024-04-20,order_channel,social,avg_order_value_usd,62.4965
2024-04-21,order_channel,affiliate,avg_order_value_usd,53.7133
2024-04-21,order_channel,direct,avg_order_value_usd,73.8035
2024-04-21,order_channel,email,avg_order_value_usd,57.7797
2024-04-21,order_channel,organic_search,avg_order_value_usd,60.4128
2024-04-21,order_channel,paid_search,avg_order_value_usd,53.5086
2024-04-21,order_channel,referral,avg_order_value_usd,75.7738
2024-04-21,order_channel,social,avg_order_value_usd,38.3321
2024-04-22,order_channel,affiliate,avg_order_value_usd,53.9308
2024-04-22,order_channel,direct,avg_order_value_usd,43.0765
2024-04-22,order_channel,email,avg_order_value_usd,58.836
2024-04-22,order_channel,organic_search,avg_order_value_usd,57.4693
2024-04-22,order_channel,paid_search,avg_order_value_usd,64.3125
2024-04-22,order_channel,referral,avg_order_value_usd,71.2319
2024-04-22,order_channel,social,avg_order_value_usd,53.5232
2024-04-23,order_channel,affiliate,avg_order_value_usd,51.3918
2024-04-23,order_channel,direct,avg_order_value_usd,64.1223
2024-04-23,order_channel,email,avg_order_value_usd,47.3664
2024-04-23,order_channel,organic_search,avg_order_value_usd,65.8849
2024-04-23,order_channel,paid_search,avg_order_value_usd,47.8633
2024-04-23,order_channel,referral,avg_order_value_usd,63.3425
2024-04-23,order_channel,social,avg_order_value_usd,63.5281
2024-04-24,order_channel,affiliate,avg_order_value_usd,54.0293
2024-04-24,order_channel,direct,avg_order_value_usd,57.9509
2024-04-24,order_channel,email,avg_order_value_usd,68.6622
2024-04-24,order_channel,organic_search,avg_order_value_usd,60.2978
2024-04-24,order_channel,paid_search,avg_order_value_usd,48.1212
2024-04-24,order_channel,referral,avg_order_value_usd,47.0083
2024-04-24,order_channel,social,avg_order_value_usd,47.1204
2024-04-25,order_channel,affiliate,avg_order_value_usd,69.4333
2024-04-25,order_channel,direct,avg_order_value_usd,65.6681
2024-04-25,order_channel,email,avg_order_value_usd,54.7388
2024-04-25,order_channel,organic_search,avg_order_value_usd,62.2582
2024-04-25,order_channel,paid_search,avg_order_value_usd,45.5721
2024-04-25,order_channel,referral,avg_order_value_usd,34.8
2024-04-25,order_channel,social,avg_order_value_usd,59.5695
2024-04-26,order_channel,affiliate,avg_order_value_usd,35.2109
2024-04-26,order_channel,direct,avg_order_value_usd,59.7752
2024-04-26,order_channel,email,avg_order_value_usd,50.8647
2024-04-26,order_channel,organic_search,avg_order_value_usd,59.144
2024-04-26,order_channel,paid_search,avg_order_value_usd,58.8374
2024-04-26,order_channel,referral,avg_order_value_usd,41.6488
2024-04-26,order_channel,social,avg_order_value_usd,59.2658
2024-04-27,order_channel,affiliate,avg_order_value_usd,45.893
2024-04-27,order_channel,direct,avg_order_value_usd,49.1618
2024-04-27,order_channel,email,avg_order_value_usd,61.4608
2024-04-27,order_channel,organic_search,avg_order_value_usd,61.5877
2024-04-27,order_channel,paid_search,avg_order_value_usd,51.4955
2024-04-27,order_channel,referral,avg_order_value_usd,38.0855
2024-04-27,order_channel,social,avg_order_value_usd,54.68
2024-04-28,order_channel,affiliate,avg_order_value_usd,53.2945
2024-04-28,order_channel,direct,avg_order_value_usd,55.7415
2024-04-28,order_channel,email,avg_order_value_usd,45.8081
2024-04-28,order_channel,organic_search,avg_order_value_usd,55.0462
2024-04-28,order_channel,paid_search,avg_order_value_usd,57.9017
2024-04-28,order_channel,referral,avg_order_value_usd,77.8533
2024-04-28,order_channel,social,avg_order_value_usd,42.3313
2024-04-29,order_channel,affiliate,avg_order_value_usd,55.0153
2024-04-29,order_channel,direct,avg_order_value_usd,50.4856
2024-04-29,order_channel,email,avg_order_value_usd,55.3159
2024-04-29,order_channel,organic_search,avg_order_value_usd,61.0251
2024-04-29,order_channel,paid_search,avg_order_value_usd,51.085
2024-04-29,order_channel,referral,avg_order_value_usd,25.5375
2024-04-29,order_channel,social,avg_order_value_usd,52.4231
2024-04-30,order_channel,affiliate,avg_order_value_usd,90.8344
2024-04-30,order_channel,direct,avg_order_value_usd,40.5143
2024-04-30,order_channel,email,avg_order_value_usd,53.1046
2024-04-30,order_channel,organic_search,avg_order_value_usd,58.4057
2024-04-30,order_channel,paid_search,avg_order_value_usd,53.2219
2024-04-30,order_channel,referral,avg_order_value_usd,32.948
2024-04-30,order_channel,social,avg_order_value_usd,47.2441
2024-05-01,order_channel,affiliate,avg_order_value_usd,56.7791
2024-05-01,order_channel,direct,avg_order_value_usd,65.8027
2024-05-01,order_channel,email,avg_order_value_usd,52.8805
2024-05-01,order_channel,organic_search,avg_order_value_usd,62.8727
2024-05-01,order_channel,paid_search,avg_order_value_usd,46.1339
2024-05-01,order_channel,referral,avg_order_value_usd,37.0433
2024-05-01,order_channel,social,avg_order_value_usd,46.348
2024-05-02,order_channel,affiliate,avg_order_value_usd,41.788
2024-05-02,order_channel,direct,avg_order_value_usd,63.2231
2024-05-02,order_channel,email,avg_order_value_usd,48.1169
2024-05-02,order_channel,organic_search,avg_order_value_usd,55.3593
2024-05-02,order_channel,paid_search,avg_order_value_usd,71.1514
2024-05-02,order_channel,referral,avg_order_value_usd,35.6967
2024-05-02,order_channel,social,avg_order_value_usd,35.2583
2024-05-03,order_channel,affiliate,avg_order_value_usd,41.85
2024-05-03,order_channel,direct,avg_order_value_usd,61.0162
2024-05-03,order_channel,email,avg_order_value_usd,41.2646
2024-05-03,order_channel,organic_search,avg_order_value_usd,65.4509
2024-05-03,order_channel,paid_search,avg_order_value_usd,48.8533
2024-05-03,order_channel,referral,avg_order_value_usd,41.1983
2024-05-03,order_channel,social,avg_order_value_usd,70.4735
2024-05-04,order_channel,affiliate,avg_order_value_usd,42.3073
2024-05-04,order_channel,direct,avg_order_value_usd,65.4141
2024-05-04,order_channel,email,avg_order_value_usd,60.2274
2024-05-04,order_channel,organic_search,avg_order_value_usd,56.9228
2024-05-04,order_channel,paid_search,avg_order_value_usd,46.7739
